epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574110744162,2019-11-18T15:59:04.162,0.000,0.721,-0.691,-0.100
1574110744172,2019-11-18T15:59:04.172,0.010,0.727,-0.704,-0.099
1574110744182,2019-11-18T15:59:04.182,0.020,0.725,-0.714,-0.092
1574110744192,2019-11-18T15:59:04.192,0.030,0.731,-0.717,-0.093
1574110744202,2019-11-18T15:59:04.202,0.040,0.729,-0.707,-0.090
1574110744212,2019-11-18T15:59:04.212,0.050,0.731,-0.703,-0.089
1574110744222,2019-11-18T15:59:04.222,0.060,0.734,-0.707,-0.089
1574110744232,2019-11-18T15:59:04.232,0.070,0.732,-0.712,-0.092
1574110744242,2019-11-18T15:59:04.242,0.080,0.726,-0.712,-0.089
1574110744252,2019-11-18T15:59:04.252,0.090,0.722,-0.709,-0.090
1574110744262,2019-11-18T15:59:04.262,0.100,0.718,-0.704,-0.090
1574110744272,2019-11-18T15:59:04.272,0.110,0.712,-0.702,-0.090
1574110744282,2019-11-18T15:59:04.282,0.120,0.708,-0.702,-0.091
1574110744292,2019-11-18T15:59:04.292,0.130,0.708,-0.706,-0.095
1574110744302,2019-11-18T15:59:04.302,0.140,0.710,-0.719,-0.095
1574110744312,2019-11-18T15:59:04.312,0.150,0.706,-0.724,-0.098
1574110744322,2019-11-18T15:59:04.322,0.160,0.702,-0.719,-0.097
1574110744332,2019-11-18T15:59:04.332,0.170,0.704,-0.718,-0.094
1574110744342,2019-11-18T15:59:04.342,0.180,0.702,-0.726,-0.096
1574110744352,2019-11-18T15:59:04.352,0.190,0.698,-0.720,-0.101
1574110744362,2019-11-18T15:59:04.362,0.200,0.696,-0.710,-0.094
1574110744372,2019-11-18T15:59:04.372,0.210,0.694,-0.713,-0.093
1574110744382,2019-11-18T15:59:04.382,0.220,0.692,-0.722,-0.095
1574110744392,2019-11-18T15:59:04.392,0.230,0.691,-0.728,-0.099
1574110744402,2019-11-18T15:59:04.402,0.240,0.689,-0.726,-0.099
1574110744412,2019-11-18T15:59:04.412,0.250,0.686,-0.722,-0.098
1574110744422,2019-11-18T15:59:04.422,0.260,0.684,-0.721,-0.101
1574110744432,2019-11-18T15:59:04.432,0.270,0.683,-0.720,-0.099
1574110744442,2019-11-18T15:59:04.442,0.280,0.678,-0.722,-0.104
1574110744452,2019-11-18T15:59:04.452,0.290,0.676,-0.722,-0.102
1574110744462,2019-11-18T15:59:04.462,0.300,0.672,-0.724,-0.106
1574110744472,2019-11-18T15:59:04.472,0.310,0.671,-0.728,-0.108
1574110744482,2019-11-18T15:59:04.482,0.320,0.669,-0.733,-0.113
1574110744492,2019-11-18T15:59:04.492,0.330,0.667,-0.736,-0.116
1574110744502,2019-11-18T15:59:04.502,0.340,0.667,-0.739,-0.116
1574110744512,2019-11-18T15:59:04.512,0.350,0.666,-0.750,-0.117
1574110744522,2019-11-18T15:59:04.522,0.360,0.661,-0.760,-0.118
1574110744532,2019-11-18T15:59:04.532,0.370,0.658,-0.751,-0.119
1574110744542,2019-11-18T15:59:04.542,0.380,0.651,-0.744,-0.118
1574110744552,2019-11-18T15:59:04.552,0.390,0.646,-0.752,-0.120
1574110744562,2019-11-18T15:59:04.562,0.400,0.643,-0.765,-0.117
1574110744572,2019-11-18T15:59:04.572,0.410,0.641,-0.768,-0.120
1574110744582,2019-11-18T15:59:04.582,0.420,0.639,-0.764,-0.122
1574110744592,2019-11-18T15:59:04.592,0.430,0.634,-0.752,-0.124
1574110744602,2019-11-18T15:59:04.602,0.440,0.632,-0.736,-0.128
1574110744612,2019-11-18T15:59:04.612,0.450,0.629,-0.735,-0.128
1574110744622,2019-11-18T15:59:04.622,0.460,0.630,-0.743,-0.134
1574110744632,2019-11-18T15:59:04.632,0.470,0.628,-0.753,-0.139
1574110744642,2019-11-18T15:59:04.642,0.480,0.621,-0.753,-0.140
1574110744652,2019-11-18T15:59:04.652,0.490,0.617,-0.745,-0.143
1574110744662,2019-11-18T15:59:04.662,0.500,0.616,-0.740,-0.142
1574110744672,2019-11-18T15:59:04.672,0.510,0.617,-0.732,-0.147
1574110744682,2019-11-18T15:59:04.682,0.520,0.615,-0.722,-0.151
1574110744692,2019-11-18T15:59:04.692,0.530,0.620,-0.720,-0.159
1574110744702,2019-11-18T15:59:04.702,0.540,0.628,-0.724,-0.168
1574110744712,2019-11-18T15:59:04.712,0.550,0.631,-0.732,-0.170
1574110744722,2019-11-18T15:59:04.722,0.560,0.632,-0.733,-0.173
1574110744732,2019-11-18T15:59:04.732,0.570,0.632,-0.736,-0.175
1574110744742,2019-11-18T15:59:04.742,0.580,0.630,-0.744,-0.182
1574110744752,2019-11-18T15:59:04.752,0.590,0.630,-0.755,-0.182
1574110744762,2019-11-18T15:59:04.762,0.600,0.633,-0.760,-0.182
1574110744772,2019-11-18T15:59:04.772,0.610,0.635,-0.758,-0.181
1574110744782,2019-11-18T15:59:04.782,0.620,0.634,-0.753,-0.181
1574110744792,2019-11-18T15:59:04.792,0.630,0.639,-0.756,-0.176
1574110744802,2019-11-18T15:59:04.802,0.640,0.646,-0.761,-0.171
1574110744812,2019-11-18T15:59:04.812,0.650,0.651,-0.764,-0.169
1574110744822,2019-11-18T15:59:04.822,0.660,0.651,-0.757,-0.169
1574110744832,2019-11-18T15:59:04.832,0.670,0.649,-0.750,-0.167
1574110744842,2019-11-18T15:59:04.842,0.680,0.647,-0.750,-0.164
1574110744852,2019-11-18T15:59:04.852,0.690,0.650,-0.755,-0.169
1574110744862,2019-11-18T15:59:04.862,0.700,0.648,-0.757,-0.169
1574110744872,2019-11-18T15:59:04.872,0.710,0.646,-0.754,-0.171
1574110744882,2019-11-18T15:59:04.882,0.720,0.649,-0.749,-0.167
1574110744892,2019-11-18T15:59:04.892,0.730,0.654,-0.744,-0.166
1574110744902,2019-11-18T15:59:04.902,0.740,0.657,-0.739,-0.158
1574110744912,2019-11-18T15:59:04.912,0.750,0.657,-0.727,-0.162
1574110744922,2019-11-18T15:59:04.922,0.760,0.651,-0.728,-0.169
1574110744932,2019-11-18T15:59:04.932,0.770,0.644,-0.747,-0.181
1574110744942,2019-11-18T15:59:04.942,0.780,0.635,-0.757,-0.192
1574110744952,2019-11-18T15:59:04.952,0.790,0.627,-0.750,-0.205
1574110744962,2019-11-18T15:59:04.962,0.800,0.624,-0.743,-0.208
1574110744972,2019-11-18T15:59:04.972,0.810,0.633,-0.747,-0.197
1574110744982,2019-11-18T15:59:04.982,0.820,0.648,-0.750,-0.187
1574110744992,2019-11-18T15:59:04.992,0.830,0.659,-0.742,-0.183
1574110745002,2019-11-18T15:59:05.002,0.840,0.667,-0.738,-0.169
1574110745012,2019-11-18T15:59:05.012,0.850,0.677,-0.737,-0.155
1574110745022,2019-11-18T15:59:05.022,0.860,0.684,-0.725,-0.145
1574110745032,2019-11-18T15:59:05.032,0.870,0.685,-0.710,-0.131
1574110745042,2019-11-18T15:59:05.042,0.880,0.694,-0.708,-0.118
1574110745052,2019-11-18T15:59:05.052,0.890,0.704,-0.702,-0.106
1574110745062,2019-11-18T15:59:05.062,0.900,0.712,-0.696,-0.095
1574110745072,2019-11-18T15:59:05.072,0.910,0.718,-0.697,-0.088
1574110745082,2019-11-18T15:59:05.082,0.920,0.719,-0.695,-0.079
1574110745092,2019-11-18T15:59:05.092,0.930,0.720,-0.703,-0.072
1574110745102,2019-11-18T15:59:05.102,0.940,0.721,-0.718,-0.066
