epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574110479065,2019-11-18T15:54:39.065,0.000,0.601,-0.794,-0.080
1574110479075,2019-11-18T15:54:39.075,0.010,0.606,-0.796,-0.080
1574110479085,2019-11-18T15:54:39.085,0.020,0.607,-0.795,-0.083
1574110479095,2019-11-18T15:54:39.095,0.030,0.609,-0.799,-0.083
1574110479105,2019-11-18T15:54:39.105,0.040,0.611,-0.807,-0.084
1574110479115,2019-11-18T15:54:39.115,0.050,0.610,-0.807,-0.080
1574110479125,2019-11-18T15:54:39.125,0.060,0.609,-0.804,-0.081
1574110479135,2019-11-18T15:54:39.135,0.070,0.609,-0.805,-0.083
1574110479145,2019-11-18T15:54:39.145,0.080,0.608,-0.803,-0.084
1574110479155,2019-11-18T15:54:39.155,0.090,0.608,-0.805,-0.084
1574110479165,2019-11-18T15:54:39.165,0.100,0.608,-0.803,-0.085
1574110479175,2019-11-18T15:54:39.175,0.110,0.611,-0.801,-0.084
1574110479185,2019-11-18T15:54:39.185,0.120,0.607,-0.807,-0.084
1574110479195,2019-11-18T15:54:39.195,0.130,0.609,-0.808,-0.085
1574110479205,2019-11-18T15:54:39.205,0.140,0.609,-0.807,-0.083
1574110479215,2019-11-18T15:54:39.215,0.150,0.607,-0.807,-0.084
1574110479225,2019-11-18T15:54:39.225,0.160,0.610,-0.812,-0.081
1574110479235,2019-11-18T15:54:39.235,0.170,0.613,-0.812,-0.081
1574110479245,2019-11-18T15:54:39.245,0.180,0.614,-0.815,-0.082
1574110479255,2019-11-18T15:54:39.255,0.190,0.618,-0.819,-0.081
1574110479265,2019-11-18T15:54:39.265,0.200,0.618,-0.820,-0.080
1574110479275,2019-11-18T15:54:39.275,0.210,0.617,-0.819,-0.079
1574110479285,2019-11-18T15:54:39.285,0.220,0.617,-0.816,-0.073
1574110479295,2019-11-18T15:54:39.295,0.230,0.618,-0.810,-0.078
1574110479305,2019-11-18T15:54:39.305,0.240,0.621,-0.807,-0.074
1574110479315,2019-11-18T15:54:39.315,0.250,0.622,-0.812,-0.073
1574110479325,2019-11-18T15:54:39.325,0.260,0.622,-0.815,-0.072
1574110479335,2019-11-18T15:54:39.335,0.270,0.621,-0.809,-0.070
1574110479345,2019-11-18T15:54:39.345,0.280,0.616,-0.803,-0.065
1574110479355,2019-11-18T15:54:39.355,0.290,0.613,-0.801,-0.064
1574110479365,2019-11-18T15:54:39.365,0.300,0.609,-0.808,-0.067
1574110479375,2019-11-18T15:54:39.375,0.310,0.609,-0.814,-0.062
1574110479385,2019-11-18T15:54:39.385,0.320,0.610,-0.806,-0.062
1574110479395,2019-11-18T15:54:39.395,0.330,0.605,-0.798,-0.057
1574110479405,2019-11-18T15:54:39.405,0.340,0.609,-0.800,-0.059
1574110479415,2019-11-18T15:54:39.415,0.350,0.610,-0.804,-0.056
1574110479425,2019-11-18T15:54:39.425,0.360,0.611,-0.811,-0.055
1574110479435,2019-11-18T15:54:39.435,0.370,0.613,-0.812,-0.051
1574110479445,2019-11-18T15:54:39.445,0.380,0.605,-0.796,-0.046
1574110479455,2019-11-18T15:54:39.455,0.390,0.599,-0.788,-0.043
1574110479465,2019-11-18T15:54:39.465,0.400,0.597,-0.800,-0.042
1574110479475,2019-11-18T15:54:39.475,0.410,0.601,-0.814,-0.043
1574110479485,2019-11-18T15:54:39.485,0.420,0.598,-0.788,-0.045
1574110479495,2019-11-18T15:54:39.495,0.430,0.593,-0.758,-0.044
1574110479505,2019-11-18T15:54:39.505,0.440,0.598,-0.782,-0.043
1574110479515,2019-11-18T15:54:39.515,0.450,0.599,-0.806,-0.049
1574110479525,2019-11-18T15:54:39.525,0.460,0.586,-0.801,-0.046
1574110479535,2019-11-18T15:54:39.535,0.470,0.573,-0.794,-0.039
1574110479545,2019-11-18T15:54:39.545,0.480,0.566,-0.798,-0.038
1574110479555,2019-11-18T15:54:39.555,0.490,0.562,-0.800,-0.042
1574110479565,2019-11-18T15:54:39.565,0.500,0.572,-0.795,-0.040
1574110479575,2019-11-18T15:54:39.575,0.510,0.583,-0.791,-0.040
1574110479585,2019-11-18T15:54:39.585,0.520,0.590,-0.800,-0.045
1574110479595,2019-11-18T15:54:39.595,0.530,0.599,-0.805,-0.045
1574110479605,2019-11-18T15:54:39.605,0.540,0.593,-0.791,-0.044
1574110479615,2019-11-18T15:54:39.615,0.550,0.583,-0.785,-0.041
1574110479625,2019-11-18T15:54:39.625,0.560,0.580,-0.802,-0.042
1574110479635,2019-11-18T15:54:39.635,0.570,0.581,-0.807,-0.045
1574110479645,2019-11-18T15:54:39.645,0.580,0.580,-0.792,-0.045
1574110479655,2019-11-18T15:54:39.655,0.590,0.587,-0.802,-0.042
1574110479665,2019-11-18T15:54:39.665,0.600,0.595,-0.843,-0.046
1574110479675,2019-11-18T15:54:39.675,0.610,0.604,-0.876,-0.053
1574110479685,2019-11-18T15:54:39.685,0.620,0.604,-0.890,-0.051
1574110479695,2019-11-18T15:54:39.695,0.630,0.599,-0.895,-0.051
1574110479705,2019-11-18T15:54:39.705,0.640,0.592,-0.885,-0.048
1574110479715,2019-11-18T15:54:39.715,0.650,0.585,-0.877,-0.043
1574110479725,2019-11-18T15:54:39.725,0.660,0.583,-0.866,-0.041
1574110479735,2019-11-18T15:54:39.735,0.670,0.584,-0.859,-0.039
1574110479745,2019-11-18T15:54:39.745,0.680,0.584,-0.859,-0.035
1574110479755,2019-11-18T15:54:39.755,0.690,0.587,-0.859,-0.034
1574110479765,2019-11-18T15:54:39.765,0.700,0.587,-0.858,-0.030
1574110479775,2019-11-18T15:54:39.775,0.710,0.584,-0.862,-0.030
1574110479785,2019-11-18T15:54:39.785,0.720,0.575,-0.857,-0.028
1574110479795,2019-11-18T15:54:39.795,0.730,0.563,-0.845,-0.026
1574110479805,2019-11-18T15:54:39.805,0.740,0.557,-0.829,-0.026
1574110479815,2019-11-18T15:54:39.815,0.750,0.557,-0.818,-0.025
1574110479825,2019-11-18T15:54:39.825,0.760,0.561,-0.809,-0.026
1574110479835,2019-11-18T15:54:39.835,0.770,0.564,-0.809,-0.030
1574110479845,2019-11-18T15:54:39.845,0.780,0.563,-0.813,-0.034
1574110479855,2019-11-18T15:54:39.855,0.790,0.566,-0.816,-0.039
1574110479865,2019-11-18T15:54:39.865,0.800,0.562,-0.822,-0.042
1574110479875,2019-11-18T15:54:39.875,0.810,0.555,-0.835,-0.044
1574110479885,2019-11-18T15:54:39.885,0.820,0.546,-0.836,-0.047
1574110479895,2019-11-18T15:54:39.895,0.830,0.538,-0.840,-0.055
1574110479905,2019-11-18T15:54:39.905,0.840,0.531,-0.857,-0.073
1574110479915,2019-11-18T15:54:39.915,0.850,0.521,-0.871,-0.085
1574110479925,2019-11-18T15:54:39.925,0.860,0.510,-0.868,-0.097
1574110479935,2019-11-18T15:54:39.935,0.870,0.508,-0.875,-0.100
