epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568494387605,2019-09-14T16:53:07.605,0.000,-0.370,0.862,-0.096
1568494387615,2019-09-14T16:53:07.615,0.010,-0.377,0.884,-0.097
1568494387625,2019-09-14T16:53:07.625,0.020,-0.382,0.886,-0.094
1568494387635,2019-09-14T16:53:07.635,0.030,-0.388,0.884,-0.092
1568494387645,2019-09-14T16:53:07.645,0.040,-0.404,0.892,-0.092
1568494387655,2019-09-14T16:53:07.655,0.050,-0.415,0.888,-0.086
1568494387665,2019-09-14T16:53:07.665,0.060,-0.420,0.884,-0.087
1568494387675,2019-09-14T16:53:07.675,0.070,-0.427,0.883,-0.085
1568494387685,2019-09-14T16:53:07.685,0.080,-0.429,0.888,-0.081
1568494387695,2019-09-14T16:53:07.695,0.090,-0.434,0.891,-0.077
1568494387705,2019-09-14T16:53:07.705,0.100,-0.440,0.878,-0.077
1568494387715,2019-09-14T16:53:07.715,0.110,-0.442,0.873,-0.074
1568494387725,2019-09-14T16:53:07.725,0.120,-0.451,0.863,-0.074
1568494387735,2019-09-14T16:53:07.735,0.130,-0.459,0.842,-0.072
1568494387745,2019-09-14T16:53:07.745,0.140,-0.467,0.819,-0.070
1568494387755,2019-09-14T16:53:07.755,0.150,-0.465,0.807,-0.069
1568494387765,2019-09-14T16:53:07.765,0.160,-0.462,0.813,-0.071
1568494387775,2019-09-14T16:53:07.775,0.170,-0.459,0.809,-0.074
1568494387785,2019-09-14T16:53:07.785,0.180,-0.442,0.816,-0.075
1568494387795,2019-09-14T16:53:07.795,0.190,-0.423,0.843,-0.076
1568494387805,2019-09-14T16:53:07.805,0.200,-0.438,0.843,-0.079
1568494387815,2019-09-14T16:53:07.815,0.210,-0.449,0.826,-0.073
1568494387825,2019-09-14T16:53:07.825,0.220,-0.441,0.846,-0.074
1568494387835,2019-09-14T16:53:07.835,0.230,-0.425,0.885,-0.083
1568494387845,2019-09-14T16:53:07.845,0.240,-0.426,0.894,-0.091
1568494387855,2019-09-14T16:53:07.855,0.250,-0.434,0.885,-0.090
1568494387865,2019-09-14T16:53:07.865,0.260,-0.434,0.893,-0.087
1568494387875,2019-09-14T16:53:07.875,0.270,-0.426,0.922,-0.090
1568494387885,2019-09-14T16:53:07.885,0.280,-0.420,0.941,-0.089
1568494387895,2019-09-14T16:53:07.895,0.290,-0.407,0.947,-0.088
1568494387905,2019-09-14T16:53:07.905,0.300,-0.403,0.951,-0.089
1568494387915,2019-09-14T16:53:07.915,0.310,-0.396,0.955,-0.084
1568494387925,2019-09-14T16:53:07.925,0.320,-0.381,0.963,-0.083
1568494387935,2019-09-14T16:53:07.935,0.330,-0.363,0.968,-0.083
1568494387945,2019-09-14T16:53:07.945,0.340,-0.345,0.978,-0.076
1568494387955,2019-09-14T16:53:07.955,0.350,-0.327,0.988,-0.076
1568494387965,2019-09-14T16:53:07.965,0.360,-0.310,0.987,-0.075
1568494387975,2019-09-14T16:53:07.975,0.370,-0.300,0.965,-0.067
1568494387985,2019-09-14T16:53:07.985,0.380,-0.293,0.936,-0.063
1568494387995,2019-09-14T16:53:07.995,0.390,-0.282,0.912,-0.060
1568494388005,2019-09-14T16:53:08.005,0.400,-0.271,0.915,-0.058
1568494388015,2019-09-14T16:53:08.015,0.410,-0.265,0.920,-0.063
1568494388025,2019-09-14T16:53:08.025,0.420,-0.265,0.905,-0.059
1568494388035,2019-09-14T16:53:08.035,0.430,-0.266,0.899,-0.056
1568494388045,2019-09-14T16:53:08.045,0.440,-0.262,0.896,-0.060
1568494388055,2019-09-14T16:53:08.055,0.450,-0.255,0.889,-0.053
1568494388065,2019-09-14T16:53:08.065,0.460,-0.250,0.879,-0.050
1568494388075,2019-09-14T16:53:08.075,0.470,-0.242,0.876,-0.050
1568494388085,2019-09-14T16:53:08.085,0.480,-0.233,0.875,-0.050
1568494388095,2019-09-14T16:53:08.095,0.490,-0.229,0.881,-0.049
1568494388105,2019-09-14T16:53:08.105,0.500,-0.213,0.892,-0.048
1568494388115,2019-09-14T16:53:08.115,0.510,-0.211,0.905,-0.045
1568494388125,2019-09-14T16:53:08.125,0.520,-0.205,0.919,-0.042
1568494388135,2019-09-14T16:53:08.135,0.530,-0.202,0.917,-0.042
1568494388145,2019-09-14T16:53:08.145,0.540,-0.204,0.898,-0.040
1568494388155,2019-09-14T16:53:08.155,0.550,-0.207,0.888,-0.038
1568494388165,2019-09-14T16:53:08.165,0.560,-0.208,0.895,-0.034
1568494388175,2019-09-14T16:53:08.175,0.570,-0.213,0.901,-0.034
1568494388185,2019-09-14T16:53:08.185,0.580,-0.225,0.898,-0.035
1568494388195,2019-09-14T16:53:08.195,0.590,-0.236,0.899,-0.031
1568494388205,2019-09-14T16:53:08.205,0.600,-0.243,0.900,-0.032
1568494388215,2019-09-14T16:53:08.215,0.610,-0.252,0.905,-0.031
1568494388225,2019-09-14T16:53:08.225,0.620,-0.249,0.903,-0.029
1568494388235,2019-09-14T16:53:08.235,0.630,-0.250,0.899,-0.026
1568494388245,2019-09-14T16:53:08.245,0.640,-0.252,0.905,-0.027
1568494388255,2019-09-14T16:53:08.255,0.650,-0.245,0.925,-0.031
1568494388265,2019-09-14T16:53:08.265,0.660,-0.249,0.946,-0.034
1568494388275,2019-09-14T16:53:08.275,0.670,-0.257,0.958,-0.039
1568494388285,2019-09-14T16:53:08.285,0.680,-0.262,0.966,-0.042
1568494388295,2019-09-14T16:53:08.295,0.690,-0.269,0.979,-0.045
1568494388305,2019-09-14T16:53:08.305,0.700,-0.271,1.000,-0.047
1568494388315,2019-09-14T16:53:08.315,0.710,-0.266,1.027,-0.048
1568494388325,2019-09-14T16:53:08.325,0.720,-0.261,1.044,-0.053
1568494388335,2019-09-14T16:53:08.335,0.730,-0.254,1.063,-0.061
1568494388345,2019-09-14T16:53:08.345,0.740,-0.249,1.086,-0.065
1568494388355,2019-09-14T16:53:08.355,0.750,-0.242,1.104,-0.073
1568494388365,2019-09-14T16:53:08.365,0.760,-0.237,1.125,-0.072
1568494388375,2019-09-14T16:53:08.375,0.770,-0.223,1.154,-0.079
1568494388385,2019-09-14T16:53:08.385,0.780,-0.224,1.179,-0.086
1568494388395,2019-09-14T16:53:08.395,0.790,-0.243,1.182,-0.090
1568494388405,2019-09-14T16:53:08.405,0.800,-0.259,1.188,-0.103
1568494388415,2019-09-14T16:53:08.415,0.810,-0.269,1.212,-0.117
1568494388425,2019-09-14T16:53:08.425,0.820,-0.256,1.302,-0.138
1568494388435,2019-09-14T16:53:08.435,0.830,-0.224,1.480,-0.167
1568494388445,2019-09-14T16:53:08.445,0.840,-0.284,1.329,-0.174
1568494388455,2019-09-14T16:53:08.455,0.850,-0.337,1.037,-0.144
1568494388465,2019-09-14T16:53:08.465,0.860,-0.313,1.179,-0.185
1568494388475,2019-09-14T16:53:08.475,0.870,-0.292,1.377,-0.225
1568494388485,2019-09-14T16:53:08.485,0.880,-0.343,1.127,-0.220
1568494388495,2019-09-14T16:53:08.495,0.890,-0.391,0.820,-0.204
