epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568494282873,2019-09-14T16:51:22.873,0.000,-0.384,0.893,-0.032
1568494282883,2019-09-14T16:51:22.883,0.010,-0.382,0.905,-0.032
1568494282893,2019-09-14T16:51:22.893,0.020,-0.382,0.909,-0.034
1568494282903,2019-09-14T16:51:22.903,0.030,-0.381,0.912,-0.033
1568494282913,2019-09-14T16:51:22.913,0.040,-0.375,0.909,-0.036
1568494282923,2019-09-14T16:51:22.923,0.050,-0.375,0.905,-0.037
1568494282933,2019-09-14T16:51:22.933,0.060,-0.374,0.901,-0.036
1568494282943,2019-09-14T16:51:22.943,0.070,-0.375,0.903,-0.037
1568494282953,2019-09-14T16:51:22.953,0.080,-0.373,0.902,-0.035
1568494282963,2019-09-14T16:51:22.963,0.090,-0.368,0.900,-0.037
1568494282973,2019-09-14T16:51:22.973,0.100,-0.368,0.905,-0.034
1568494282983,2019-09-14T16:51:22.983,0.110,-0.367,0.907,-0.036
1568494282993,2019-09-14T16:51:22.993,0.120,-0.366,0.909,-0.037
1568494283003,2019-09-14T16:51:23.003,0.130,-0.368,0.906,-0.039
1568494283013,2019-09-14T16:51:23.013,0.140,-0.366,0.904,-0.040
1568494283023,2019-09-14T16:51:23.023,0.150,-0.365,0.907,-0.039
1568494283033,2019-09-14T16:51:23.033,0.160,-0.364,0.907,-0.040
1568494283043,2019-09-14T16:51:23.043,0.170,-0.366,0.903,-0.038
1568494283053,2019-09-14T16:51:23.053,0.180,-0.366,0.903,-0.038
1568494283063,2019-09-14T16:51:23.063,0.190,-0.366,0.901,-0.039
1568494283073,2019-09-14T16:51:23.073,0.200,-0.367,0.897,-0.038
1568494283083,2019-09-14T16:51:23.083,0.210,-0.367,0.896,-0.039
1568494283093,2019-09-14T16:51:23.093,0.220,-0.366,0.898,-0.037
1568494283103,2019-09-14T16:51:23.103,0.230,-0.365,0.902,-0.038
1568494283113,2019-09-14T16:51:23.113,0.240,-0.366,0.903,-0.040
1568494283123,2019-09-14T16:51:23.123,0.250,-0.366,0.908,-0.042
1568494283133,2019-09-14T16:51:23.133,0.260,-0.370,0.913,-0.042
1568494283143,2019-09-14T16:51:23.143,0.270,-0.375,0.917,-0.041
1568494283153,2019-09-14T16:51:23.153,0.280,-0.372,0.915,-0.042
1568494283163,2019-09-14T16:51:23.163,0.290,-0.373,0.911,-0.041
1568494283173,2019-09-14T16:51:23.173,0.300,-0.375,0.910,-0.042
1568494283183,2019-09-14T16:51:23.183,0.310,-0.372,0.910,-0.042
1568494283193,2019-09-14T16:51:23.193,0.320,-0.372,0.909,-0.043
1568494283203,2019-09-14T16:51:23.203,0.330,-0.371,0.907,-0.042
1568494283213,2019-09-14T16:51:23.213,0.340,-0.370,0.903,-0.042
1568494283223,2019-09-14T16:51:23.223,0.350,-0.367,0.901,-0.044
1568494283233,2019-09-14T16:51:23.233,0.360,-0.365,0.901,-0.045
1568494283243,2019-09-14T16:51:23.243,0.370,-0.365,0.906,-0.044
1568494283253,2019-09-14T16:51:23.253,0.380,-0.363,0.911,-0.045
1568494283263,2019-09-14T16:51:23.263,0.390,-0.365,0.910,-0.046
1568494283273,2019-09-14T16:51:23.273,0.400,-0.364,0.909,-0.045
1568494283283,2019-09-14T16:51:23.283,0.410,-0.361,0.909,-0.045
1568494283293,2019-09-14T16:51:23.293,0.420,-0.360,0.907,-0.047
1568494283303,2019-09-14T16:51:23.303,0.430,-0.364,0.909,-0.047
1568494283313,2019-09-14T16:51:23.313,0.440,-0.360,0.911,-0.046
1568494283323,2019-09-14T16:51:23.323,0.450,-0.358,0.912,-0.047
1568494283333,2019-09-14T16:51:23.333,0.460,-0.356,0.909,-0.046
1568494283343,2019-09-14T16:51:23.343,0.470,-0.354,0.910,-0.047
1568494283353,2019-09-14T16:51:23.353,0.480,-0.354,0.910,-0.047
1568494283363,2019-09-14T16:51:23.363,0.490,-0.352,0.905,-0.046
1568494283373,2019-09-14T16:51:23.373,0.500,-0.355,0.902,-0.047
1568494283383,2019-09-14T16:51:23.383,0.510,-0.356,0.903,-0.047
1568494283393,2019-09-14T16:51:23.393,0.520,-0.356,0.906,-0.047
1568494283403,2019-09-14T16:51:23.403,0.530,-0.356,0.908,-0.049
1568494283413,2019-09-14T16:51:23.413,0.540,-0.355,0.907,-0.049
1568494283423,2019-09-14T16:51:23.423,0.550,-0.356,0.907,-0.052
1568494283433,2019-09-14T16:51:23.433,0.560,-0.356,0.906,-0.048
1568494283443,2019-09-14T16:51:23.443,0.570,-0.359,0.904,-0.050
1568494283453,2019-09-14T16:51:23.453,0.580,-0.356,0.907,-0.050
1568494283463,2019-09-14T16:51:23.463,0.590,-0.356,0.908,-0.053
1568494283473,2019-09-14T16:51:23.473,0.600,-0.357,0.908,-0.054
1568494283483,2019-09-14T16:51:23.483,0.610,-0.358,0.911,-0.054
1568494283493,2019-09-14T16:51:23.493,0.620,-0.355,0.917,-0.053
1568494283503,2019-09-14T16:51:23.503,0.630,-0.354,0.914,-0.051
1568494283513,2019-09-14T16:51:23.513,0.640,-0.354,0.916,-0.054
1568494283523,2019-09-14T16:51:23.523,0.650,-0.355,0.913,-0.049
1568494283533,2019-09-14T16:51:23.533,0.660,-0.356,0.908,-0.052
1568494283543,2019-09-14T16:51:23.543,0.670,-0.352,0.909,-0.053
1568494283553,2019-09-14T16:51:23.553,0.680,-0.354,0.908,-0.050
1568494283563,2019-09-14T16:51:23.563,0.690,-0.354,0.904,-0.052
