epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574106705723,2019-11-18T14:51:45.723,0.000,0.436,-0.910,0.100
1574106705733,2019-11-18T14:51:45.733,0.010,0.442,-0.929,0.100
1574106705743,2019-11-18T14:51:45.743,0.020,0.440,-0.911,0.106
1574106705753,2019-11-18T14:51:45.753,0.030,0.442,-0.890,0.108
1574106705763,2019-11-18T14:51:45.763,0.040,0.448,-0.881,0.109
1574106705773,2019-11-18T14:51:45.773,0.050,0.449,-0.888,0.114
1574106705783,2019-11-18T14:51:45.783,0.060,0.454,-0.891,0.117
1574106705793,2019-11-18T14:51:45.793,0.070,0.453,-0.887,0.119
1574106705803,2019-11-18T14:51:45.803,0.080,0.450,-0.904,0.125
1574106705813,2019-11-18T14:51:45.813,0.090,0.457,-0.929,0.124
1574106705823,2019-11-18T14:51:45.823,0.100,0.468,-0.923,0.125
1574106705833,2019-11-18T14:51:45.833,0.110,0.472,-0.905,0.129
1574106705843,2019-11-18T14:51:45.843,0.120,0.478,-0.897,0.131
1574106705853,2019-11-18T14:51:45.853,0.130,0.481,-0.893,0.127
1574106705863,2019-11-18T14:51:45.863,0.140,0.486,-0.875,0.124
1574106705873,2019-11-18T14:51:45.873,0.150,0.496,-0.857,0.124
1574106705883,2019-11-18T14:51:45.883,0.160,0.498,-0.863,0.121
1574106705893,2019-11-18T14:51:45.893,0.170,0.506,-0.871,0.120
1574106705903,2019-11-18T14:51:45.903,0.180,0.515,-0.865,0.115
1574106705913,2019-11-18T14:51:45.913,0.190,0.516,-0.857,0.113
1574106705923,2019-11-18T14:51:45.923,0.200,0.513,-0.867,0.113
1574106705933,2019-11-18T14:51:45.933,0.210,0.514,-0.883,0.112
1574106705943,2019-11-18T14:51:45.943,0.220,0.510,-0.889,0.112
1574106705953,2019-11-18T14:51:45.953,0.230,0.509,-0.893,0.106
1574106705963,2019-11-18T14:51:45.963,0.240,0.513,-0.883,0.104
1574106705973,2019-11-18T14:51:45.973,0.250,0.517,-0.876,0.105
1574106705983,2019-11-18T14:51:45.983,0.260,0.517,-0.876,0.104
1574106705993,2019-11-18T14:51:45.993,0.270,0.514,-0.869,0.102
1574106706003,2019-11-18T14:51:46.003,0.280,0.511,-0.870,0.102
1574106706013,2019-11-18T14:51:46.013,0.290,0.509,-0.875,0.099
1574106706023,2019-11-18T14:51:46.023,0.300,0.504,-0.873,0.100
1574106706033,2019-11-18T14:51:46.033,0.310,0.504,-0.873,0.101
1574106706043,2019-11-18T14:51:46.043,0.320,0.504,-0.866,0.098
1574106706053,2019-11-18T14:51:46.053,0.330,0.504,-0.863,0.092
1574106706063,2019-11-18T14:51:46.063,0.340,0.505,-0.869,0.090
1574106706073,2019-11-18T14:51:46.073,0.350,0.503,-0.862,0.088
1574106706083,2019-11-18T14:51:46.083,0.360,0.500,-0.862,0.089
1574106706093,2019-11-18T14:51:46.093,0.370,0.499,-0.869,0.085
1574106706103,2019-11-18T14:51:46.103,0.380,0.500,-0.863,0.083
1574106706113,2019-11-18T14:51:46.113,0.390,0.502,-0.858,0.086
1574106706123,2019-11-18T14:51:46.123,0.400,0.504,-0.865,0.081
1574106706133,2019-11-18T14:51:46.133,0.410,0.505,-0.864,0.081
1574106706143,2019-11-18T14:51:46.143,0.420,0.505,-0.854,0.078
1574106706153,2019-11-18T14:51:46.153,0.430,0.503,-0.852,0.076
1574106706163,2019-11-18T14:51:46.163,0.440,0.503,-0.861,0.075
1574106706173,2019-11-18T14:51:46.173,0.450,0.502,-0.862,0.075
1574106706183,2019-11-18T14:51:46.183,0.460,0.503,-0.859,0.076
1574106706193,2019-11-18T14:51:46.193,0.470,0.505,-0.862,0.077
1574106706203,2019-11-18T14:51:46.203,0.480,0.509,-0.866,0.077
1574106706213,2019-11-18T14:51:46.213,0.490,0.518,-0.866,0.082
1574106706223,2019-11-18T14:51:46.223,0.500,0.522,-0.876,0.079
1574106706233,2019-11-18T14:51:46.233,0.510,0.525,-0.883,0.081
1574106706243,2019-11-18T14:51:46.243,0.520,0.528,-0.870,0.079
1574106706253,2019-11-18T14:51:46.253,0.530,0.533,-0.860,0.081
1574106706263,2019-11-18T14:51:46.263,0.540,0.531,-0.867,0.082
1574106706273,2019-11-18T14:51:46.273,0.550,0.530,-0.868,0.081
1574106706283,2019-11-18T14:51:46.283,0.560,0.527,-0.870,0.081
1574106706293,2019-11-18T14:51:46.293,0.570,0.527,-0.881,0.081
1574106706303,2019-11-18T14:51:46.303,0.580,0.525,-0.888,0.080
1574106706313,2019-11-18T14:51:46.313,0.590,0.522,-0.895,0.079
1574106706323,2019-11-18T14:51:46.323,0.600,0.516,-0.899,0.079
1574106706333,2019-11-18T14:51:46.333,0.610,0.508,-0.892,0.078
1574106706343,2019-11-18T14:51:46.343,0.620,0.498,-0.884,0.079
1574106706353,2019-11-18T14:51:46.353,0.630,0.487,-0.884,0.079
1574106706363,2019-11-18T14:51:46.363,0.640,0.482,-0.882,0.079
1574106706373,2019-11-18T14:51:46.373,0.650,0.471,-0.880,0.080
1574106706383,2019-11-18T14:51:46.383,0.660,0.461,-0.885,0.080
1574106706393,2019-11-18T14:51:46.393,0.670,0.452,-0.886,0.078
1574106706403,2019-11-18T14:51:46.403,0.680,0.444,-0.881,0.083
1574106706413,2019-11-18T14:51:46.413,0.690,0.438,-0.871,0.081
1574106706423,2019-11-18T14:51:46.423,0.700,0.434,-0.865,0.082
1574106706433,2019-11-18T14:51:46.433,0.710,0.425,-0.870,0.087
1574106706443,2019-11-18T14:51:46.443,0.720,0.419,-0.873,0.085
1574106706453,2019-11-18T14:51:46.453,0.730,0.419,-0.870,0.087
1574106706463,2019-11-18T14:51:46.463,0.740,0.423,-0.868,0.087
1574106706473,2019-11-18T14:51:46.473,0.750,0.429,-0.872,0.087
1574106706483,2019-11-18T14:51:46.483,0.760,0.431,-0.874,0.086
1574106706493,2019-11-18T14:51:46.493,0.770,0.432,-0.881,0.088
1574106706503,2019-11-18T14:51:46.503,0.780,0.437,-0.894,0.089
1574106706513,2019-11-18T14:51:46.513,0.790,0.440,-0.900,0.083
1574106706523,2019-11-18T14:51:46.523,0.800,0.442,-0.899,0.090
1574106706533,2019-11-18T14:51:46.533,0.810,0.446,-0.896,0.094
1574106706543,2019-11-18T14:51:46.543,0.820,0.449,-0.895,0.093
1574106706553,2019-11-18T14:51:46.553,0.830,0.459,-0.893,0.093
