epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574107451866,2019-11-18T15:04:11.866,0.000,0.446,-0.911,0.067
1574107451876,2019-11-18T15:04:11.876,0.010,0.451,-0.917,0.060
1574107451886,2019-11-18T15:04:11.886,0.020,0.451,-0.898,0.060
1574107451896,2019-11-18T15:04:11.896,0.030,0.447,-0.888,0.061
1574107451906,2019-11-18T15:04:11.906,0.040,0.443,-0.888,0.062
1574107451916,2019-11-18T15:04:11.916,0.050,0.444,-0.879,0.061
1574107451926,2019-11-18T15:04:11.926,0.060,0.438,-0.869,0.065
1574107451936,2019-11-18T15:04:11.936,0.070,0.434,-0.875,0.068
1574107451946,2019-11-18T15:04:11.946,0.080,0.424,-0.890,0.070
1574107451956,2019-11-18T15:04:11.956,0.090,0.411,-0.890,0.072
1574107451966,2019-11-18T15:04:11.966,0.100,0.400,-0.873,0.078
1574107451976,2019-11-18T15:04:11.976,0.110,0.389,-0.868,0.078
1574107451986,2019-11-18T15:04:11.986,0.120,0.390,-0.865,0.076
1574107451996,2019-11-18T15:04:11.996,0.130,0.395,-0.864,0.074
1574107452006,2019-11-18T15:04:12.006,0.140,0.393,-0.903,0.077
1574107452016,2019-11-18T15:04:12.016,0.150,0.389,-0.951,0.078
1574107452026,2019-11-18T15:04:12.026,0.160,0.381,-0.974,0.077
1574107452036,2019-11-18T15:04:12.036,0.170,0.375,-0.976,0.076
1574107452046,2019-11-18T15:04:12.046,0.180,0.369,-0.960,0.078
1574107452056,2019-11-18T15:04:12.056,0.190,0.363,-0.950,0.083
1574107452066,2019-11-18T15:04:12.066,0.200,0.369,-0.953,0.086
1574107452076,2019-11-18T15:04:12.076,0.210,0.376,-0.957,0.089
1574107452086,2019-11-18T15:04:12.086,0.220,0.386,-0.945,0.091
1574107452096,2019-11-18T15:04:12.096,0.230,0.398,-0.933,0.097
1574107452106,2019-11-18T15:04:12.106,0.240,0.409,-0.930,0.098
1574107452116,2019-11-18T15:04:12.116,0.250,0.417,-0.938,0.104
1574107452126,2019-11-18T15:04:12.126,0.260,0.418,-0.937,0.088
1574107452136,2019-11-18T15:04:12.136,0.270,0.409,-0.926,0.089
1574107452146,2019-11-18T15:04:12.146,0.280,0.411,-0.934,0.091
1574107452156,2019-11-18T15:04:12.156,0.290,0.422,-0.935,0.088
1574107452166,2019-11-18T15:04:12.166,0.300,0.429,-0.906,0.089
1574107452176,2019-11-18T15:04:12.176,0.310,0.437,-0.883,0.090
1574107452186,2019-11-18T15:04:12.186,0.320,0.438,-0.878,0.090
1574107452196,2019-11-18T15:04:12.196,0.330,0.434,-0.875,0.087
1574107452206,2019-11-18T15:04:12.206,0.340,0.431,-0.870,0.082
1574107452216,2019-11-18T15:04:12.216,0.350,0.433,-0.867,0.083
1574107452226,2019-11-18T15:04:12.226,0.360,0.434,-0.876,0.079
1574107452236,2019-11-18T15:04:12.236,0.370,0.433,-0.881,0.077
1574107452246,2019-11-18T15:04:12.246,0.380,0.428,-0.890,0.082
1574107452256,2019-11-18T15:04:12.256,0.390,0.424,-0.903,0.085
1574107452266,2019-11-18T15:04:12.266,0.400,0.426,-0.904,0.079
1574107452276,2019-11-18T15:04:12.276,0.410,0.424,-0.903,0.084
1574107452286,2019-11-18T15:04:12.286,0.420,0.422,-0.934,0.080
1574107452296,2019-11-18T15:04:12.296,0.430,0.430,-0.941,0.075
1574107452306,2019-11-18T15:04:12.306,0.440,0.433,-0.910,0.080
1574107452316,2019-11-18T15:04:12.316,0.450,0.438,-0.907,0.078
1574107452326,2019-11-18T15:04:12.326,0.460,0.443,-0.921,0.071
1574107452336,2019-11-18T15:04:12.336,0.470,0.444,-0.902,0.071
1574107452346,2019-11-18T15:04:12.346,0.480,0.442,-0.891,0.070
1574107452356,2019-11-18T15:04:12.356,0.490,0.442,-0.887,0.066
1574107452366,2019-11-18T15:04:12.366,0.500,0.442,-0.895,0.071
1574107452376,2019-11-18T15:04:12.376,0.510,0.443,-0.911,0.075
1574107452386,2019-11-18T15:04:12.386,0.520,0.441,-0.916,0.069
1574107452396,2019-11-18T15:04:12.396,0.530,0.443,-0.902,0.070
1574107452406,2019-11-18T15:04:12.406,0.540,0.445,-0.898,0.070
1574107452416,2019-11-18T15:04:12.416,0.550,0.443,-0.909,0.063
1574107452426,2019-11-18T15:04:12.426,0.560,0.439,-0.909,0.058
1574107452436,2019-11-18T15:04:12.436,0.570,0.430,-0.899,0.055
