epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568494046698,2019-09-14T16:47:26.698,0.000,-0.496,0.839,0.021
1568494046708,2019-09-14T16:47:26.708,0.010,-0.501,0.847,0.021
1568494046718,2019-09-14T16:47:26.718,0.020,-0.501,0.842,0.023
1568494046728,2019-09-14T16:47:26.728,0.030,-0.498,0.837,0.022
1568494046738,2019-09-14T16:47:26.738,0.040,-0.503,0.836,0.021
1568494046748,2019-09-14T16:47:26.748,0.050,-0.501,0.837,0.023
1568494046758,2019-09-14T16:47:26.758,0.060,-0.500,0.841,0.023
1568494046768,2019-09-14T16:47:26.768,0.070,-0.507,0.838,0.025
1568494046778,2019-09-14T16:47:26.778,0.080,-0.508,0.841,0.026
1568494046788,2019-09-14T16:47:26.788,0.090,-0.503,0.851,0.030
1568494046798,2019-09-14T16:47:26.798,0.100,-0.503,0.854,0.029
1568494046808,2019-09-14T16:47:26.808,0.110,-0.501,0.853,0.027
1568494046818,2019-09-14T16:47:26.818,0.120,-0.500,0.845,0.032
1568494046828,2019-09-14T16:47:26.828,0.130,-0.502,0.839,0.033
1568494046838,2019-09-14T16:47:26.838,0.140,-0.497,0.842,0.034
1568494046848,2019-09-14T16:47:26.848,0.150,-0.498,0.852,0.034
1568494046858,2019-09-14T16:47:26.858,0.160,-0.494,0.852,0.031
1568494046868,2019-09-14T16:47:26.868,0.170,-0.493,0.842,0.035
1568494046878,2019-09-14T16:47:26.878,0.180,-0.491,0.836,0.037
1568494046888,2019-09-14T16:47:26.888,0.190,-0.490,0.839,0.038
1568494046898,2019-09-14T16:47:26.898,0.200,-0.492,0.837,0.034
1568494046908,2019-09-14T16:47:26.908,0.210,-0.491,0.830,0.035
1568494046918,2019-09-14T16:47:26.918,0.220,-0.490,0.823,0.037
1568494046928,2019-09-14T16:47:26.928,0.230,-0.494,0.824,0.037
1568494046938,2019-09-14T16:47:26.938,0.240,-0.493,0.837,0.039
1568494046948,2019-09-14T16:47:26.948,0.250,-0.491,0.844,0.037
1568494046958,2019-09-14T16:47:26.958,0.260,-0.494,0.846,0.043
1568494046968,2019-09-14T16:47:26.968,0.270,-0.494,0.845,0.043
1568494046978,2019-09-14T16:47:26.978,0.280,-0.495,0.847,0.044
1568494046988,2019-09-14T16:47:26.988,0.290,-0.492,0.855,0.044
1568494046998,2019-09-14T16:47:26.998,0.300,-0.494,0.863,0.048
1568494047008,2019-09-14T16:47:27.008,0.310,-0.492,0.859,0.044
1568494047018,2019-09-14T16:47:27.018,0.320,-0.491,0.858,0.048
1568494047028,2019-09-14T16:47:27.028,0.330,-0.490,0.861,0.051
1568494047038,2019-09-14T16:47:27.038,0.340,-0.492,0.865,0.046
1568494047048,2019-09-14T16:47:27.048,0.350,-0.489,0.862,0.045
1568494047058,2019-09-14T16:47:27.058,0.360,-0.483,0.854,0.053
1568494047068,2019-09-14T16:47:27.068,0.370,-0.482,0.849,0.053
1568494047078,2019-09-14T16:47:27.078,0.380,-0.481,0.855,0.053
1568494047088,2019-09-14T16:47:27.088,0.390,-0.476,0.864,0.050
1568494047098,2019-09-14T16:47:27.098,0.400,-0.477,0.861,0.049
1568494047108,2019-09-14T16:47:27.108,0.410,-0.481,0.849,0.051
1568494047118,2019-09-14T16:47:27.118,0.420,-0.480,0.839,0.058
1568494047128,2019-09-14T16:47:27.128,0.430,-0.482,0.833,0.060
1568494047138,2019-09-14T16:47:27.138,0.440,-0.482,0.831,0.059
1568494047148,2019-09-14T16:47:27.148,0.450,-0.481,0.834,0.063
1568494047158,2019-09-14T16:47:27.158,0.460,-0.487,0.833,0.065
1568494047168,2019-09-14T16:47:27.168,0.470,-0.484,0.832,0.068
1568494047178,2019-09-14T16:47:27.178,0.480,-0.490,0.832,0.072
1568494047188,2019-09-14T16:47:27.188,0.490,-0.493,0.833,0.075
1568494047198,2019-09-14T16:47:27.198,0.500,-0.492,0.836,0.077
1568494047208,2019-09-14T16:47:27.208,0.510,-0.496,0.838,0.079
1568494047218,2019-09-14T16:47:27.218,0.520,-0.496,0.843,0.081
1568494047228,2019-09-14T16:47:27.228,0.530,-0.500,0.847,0.079
1568494047238,2019-09-14T16:47:27.238,0.540,-0.499,0.850,0.079
1568494047248,2019-09-14T16:47:27.248,0.550,-0.496,0.851,0.083
1568494047258,2019-09-14T16:47:27.258,0.560,-0.495,0.851,0.085
1568494047268,2019-09-14T16:47:27.268,0.570,-0.494,0.859,0.087
1568494047278,2019-09-14T16:47:27.278,0.580,-0.492,0.864,0.087
1568494047288,2019-09-14T16:47:27.288,0.590,-0.489,0.862,0.089
1568494047298,2019-09-14T16:47:27.298,0.600,-0.489,0.859,0.090
1568494047308,2019-09-14T16:47:27.308,0.610,-0.490,0.850,0.093
1568494047318,2019-09-14T16:47:27.318,0.620,-0.494,0.853,0.092
1568494047328,2019-09-14T16:47:27.328,0.630,-0.496,0.862,0.094
1568494047338,2019-09-14T16:47:27.338,0.640,-0.495,0.867,0.092
1568494047348,2019-09-14T16:47:27.348,0.650,-0.495,0.866,0.094
1568494047358,2019-09-14T16:47:27.358,0.660,-0.491,0.866,0.100
1568494047368,2019-09-14T16:47:27.368,0.670,-0.483,0.875,0.104
1568494047378,2019-09-14T16:47:27.378,0.680,-0.469,0.886,0.101
1568494047388,2019-09-14T16:47:27.388,0.690,-0.456,0.888,0.102
1568494047398,2019-09-14T16:47:27.398,0.700,-0.452,0.882,0.112
1568494047408,2019-09-14T16:47:27.408,0.710,-0.452,0.872,0.115
1568494047418,2019-09-14T16:47:27.418,0.720,-0.451,0.863,0.115
1568494047428,2019-09-14T16:47:27.428,0.730,-0.454,0.855,0.125
1568494047438,2019-09-14T16:47:27.438,0.740,-0.453,0.853,0.133
1568494047448,2019-09-14T16:47:27.448,0.750,-0.450,0.860,0.133
1568494047458,2019-09-14T16:47:27.458,0.760,-0.447,0.855,0.135
1568494047468,2019-09-14T16:47:27.468,0.770,-0.442,0.833,0.135
1568494047478,2019-09-14T16:47:27.478,0.780,-0.437,0.805,0.144
1568494047488,2019-09-14T16:47:27.488,0.790,-0.439,0.792,0.146
1568494047498,2019-09-14T16:47:27.498,0.800,-0.434,0.803,0.145
1568494047508,2019-09-14T16:47:27.508,0.810,-0.430,0.816,0.144
1568494047518,2019-09-14T16:47:27.518,0.820,-0.429,0.818,0.146
1568494047528,2019-09-14T16:47:27.528,0.830,-0.423,0.814,0.154
1568494047538,2019-09-14T16:47:27.538,0.840,-0.420,0.814,0.158
1568494047548,2019-09-14T16:47:27.548,0.850,-0.421,0.810,0.154
1568494047558,2019-09-14T16:47:27.558,0.860,-0.410,0.808,0.158
1568494047568,2019-09-14T16:47:27.568,0.870,-0.405,0.805,0.165
1568494047578,2019-09-14T16:47:27.578,0.880,-0.411,0.806,0.161
1568494047588,2019-09-14T16:47:27.588,0.890,-0.408,0.810,0.158
1568494047598,2019-09-14T16:47:27.598,0.900,-0.398,0.812,0.158
1568494047608,2019-09-14T16:47:27.608,0.910,-0.393,0.817,0.159
1568494047618,2019-09-14T16:47:27.618,0.920,-0.391,0.812,0.154
1568494047628,2019-09-14T16:47:27.628,0.930,-0.388,0.805,0.155
1568494047638,2019-09-14T16:47:27.638,0.940,-0.389,0.804,0.158
1568494047648,2019-09-14T16:47:27.648,0.950,-0.385,0.812,0.159
1568494047658,2019-09-14T16:47:27.658,0.960,-0.380,0.820,0.156
1568494047668,2019-09-14T16:47:27.668,0.970,-0.369,0.821,0.152
1568494047678,2019-09-14T16:47:27.678,0.980,-0.372,0.813,0.152
1568494047688,2019-09-14T16:47:27.688,0.990,-0.373,0.801,0.151
1568494047698,2019-09-14T16:47:27.698,1.000,-0.375,0.798,0.149
1568494047708,2019-09-14T16:47:27.708,1.010,-0.375,0.798,0.147
1568494047718,2019-09-14T16:47:27.718,1.020,-0.376,0.802,0.145
1568494047728,2019-09-14T16:47:27.728,1.030,-0.379,0.796,0.136
1568494047738,2019-09-14T16:47:27.738,1.040,-0.375,0.792,0.143
1568494047748,2019-09-14T16:47:27.748,1.050,-0.374,0.802,0.140
1568494047758,2019-09-14T16:47:27.758,1.060,-0.368,0.819,0.137
1568494047768,2019-09-14T16:47:27.768,1.070,-0.361,0.830,0.140
1568494047778,2019-09-14T16:47:27.778,1.080,-0.360,0.841,0.141
1568494047788,2019-09-14T16:47:27.788,1.090,-0.362,0.851,0.140
1568494047798,2019-09-14T16:47:27.798,1.100,-0.370,0.854,0.137
1568494047808,2019-09-14T16:47:27.808,1.110,-0.380,0.862,0.140
1568494047818,2019-09-14T16:47:27.818,1.120,-0.396,0.872,0.130
1568494047828,2019-09-14T16:47:27.828,1.130,-0.396,0.893,0.126
1568494047838,2019-09-14T16:47:27.838,1.140,-0.395,0.930,0.131
