epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568489093788,2019-09-14T15:24:53.788,0.000,5.000,-6.098,-2.683
1568489093798,2019-09-14T15:24:53.798,0.010,5.244,-5.793,-2.439
1568489093808,2019-09-14T15:24:53.808,0.020,5.488,-6.646,-2.317
1568489093818,2019-09-14T15:24:53.818,0.030,6.159,-7.012,-2.073
1568489093828,2019-09-14T15:24:53.828,0.040,6.585,-7.073,-2.012
1568489093838,2019-09-14T15:24:53.838,0.050,6.463,-6.585,-2.134
1568489093848,2019-09-14T15:24:53.848,0.060,5.549,-5.488,-2.439
1568489093858,2019-09-14T15:24:53.858,0.070,4.024,-4.024,-2.256
1568489093868,2019-09-14T15:24:53.868,0.080,2.561,-2.561,-1.829
1568489093878,2019-09-14T15:24:53.878,0.090,1.524,-1.280,-1.402
1568489093888,2019-09-14T15:24:53.888,0.100,0.915,-0.305,-1.098
1568489093898,2019-09-14T15:24:53.898,0.110,1.037,0.305,-0.549
1568489093908,2019-09-14T15:24:53.908,0.120,1.524,0.549,0.061
1568489093918,2019-09-14T15:24:53.918,0.130,2.317,0.549,0.488
1568489093928,2019-09-14T15:24:53.928,0.140,3.476,0.427,0.366
1568489093938,2019-09-14T15:24:53.938,0.150,4.817,0.549,-0.122
1568489093948,2019-09-14T15:24:53.948,0.160,5.488,0.915,-0.549
1568489093958,2019-09-14T15:24:53.958,0.170,5.366,1.402,-0.732
1568489093968,2019-09-14T15:24:53.968,0.180,4.878,2.073,-0.732
1568489093978,2019-09-14T15:24:53.978,0.190,4.451,2.500,-0.488
1568489093988,2019-09-14T15:24:53.988,0.200,4.634,2.561,0.000
1568489093998,2019-09-14T15:24:53.998,0.210,5.183,2.317,0.549
1568489094008,2019-09-14T15:24:54.008,0.220,5.549,1.768,1.220
1568489094018,2019-09-14T15:24:54.018,0.230,5.793,1.220,1.707
1568489094028,2019-09-14T15:24:54.028,0.240,5.854,0.427,1.890
1568489094038,2019-09-14T15:24:54.038,0.250,5.915,-0.488,1.585
1568489094048,2019-09-14T15:24:54.048,0.260,5.976,-1.280,1.098
1568489094058,2019-09-14T15:24:54.058,0.270,5.671,-1.951,0.793
1568489094068,2019-09-14T15:24:54.068,0.280,5.183,-2.744,0.366
1568489094078,2019-09-14T15:24:54.078,0.290,4.878,-3.598,0.000
1568489094088,2019-09-14T15:24:54.088,0.300,4.512,-4.695,-0.122
1568489094098,2019-09-14T15:24:54.098,0.310,4.207,-5.915,-0.183
1568489094108,2019-09-14T15:24:54.108,0.320,4.024,-7.317,-0.366
1568489094118,2019-09-14T15:24:54.118,0.330,4.024,-8.780,-0.488
1568489094128,2019-09-14T15:24:54.128,0.340,3.780,-10.122,-0.915
1568489094138,2019-09-14T15:24:54.138,0.350,3.476,-11.280,-1.402
1568489094148,2019-09-14T15:24:54.148,0.360,2.988,-12.134,-1.768
1568489094158,2019-09-14T15:24:54.158,0.370,2.561,-12.622,-2.134
1568489094168,2019-09-14T15:24:54.168,0.380,1.951,-12.866,-2.195
1568489094178,2019-09-14T15:24:54.178,0.390,1.341,-12.927,-1.829
1568489094188,2019-09-14T15:24:54.188,0.400,1.159,-12.683,-1.220
1568489094198,2019-09-14T15:24:54.198,0.410,1.280,-12.073,-0.244
1568489094208,2019-09-14T15:24:54.208,0.420,0.854,-11.037,0.793
1568489094218,2019-09-14T15:24:54.218,0.430,0.488,-9.573,1.524
1568489094228,2019-09-14T15:24:54.228,0.440,0.183,-7.866,2.073
1568489094238,2019-09-14T15:24:54.238,0.450,0.000,-5.976,2.256
1568489094248,2019-09-14T15:24:54.248,0.460,-0.183,-3.902,2.256
1568489094258,2019-09-14T15:24:54.258,0.470,0.000,-2.012,2.256
1568489094268,2019-09-14T15:24:54.268,0.480,0.305,-0.366,2.134
1568489094278,2019-09-14T15:24:54.278,0.490,0.793,0.976,1.951
1568489094288,2019-09-14T15:24:54.288,0.500,1.585,2.195,1.890
1568489094298,2019-09-14T15:24:54.298,0.510,2.073,2.988,2.073
1568489094308,2019-09-14T15:24:54.308,0.520,2.439,3.659,2.256
1568489094318,2019-09-14T15:24:54.318,0.530,2.805,4.329,2.439
1568489094328,2019-09-14T15:24:54.328,0.540,2.927,5.000,2.622
1568489094338,2019-09-14T15:24:54.338,0.550,2.866,5.427,2.805
1568489094348,2019-09-14T15:24:54.348,0.560,2.866,5.976,2.805
1568489094358,2019-09-14T15:24:54.358,0.570,2.744,6.402,2.866
1568489094368,2019-09-14T15:24:54.368,0.580,2.500,6.951,3.049
1568489094378,2019-09-14T15:24:54.378,0.590,2.317,7.378,3.232
1568489094388,2019-09-14T15:24:54.388,0.600,2.134,7.683,3.598
1568489094398,2019-09-14T15:24:54.398,0.610,2.195,7.988,3.659
1568489094408,2019-09-14T15:24:54.408,0.620,2.439,8.293,3.659
1568489094418,2019-09-14T15:24:54.418,0.630,2.500,8.598,3.598
1568489094428,2019-09-14T15:24:54.428,0.640,1.890,9.085,3.720
1568489094438,2019-09-14T15:24:54.438,0.650,0.915,9.512,3.841
1568489094448,2019-09-14T15:24:54.448,0.660,0.305,9.817,3.902
1568489094458,2019-09-14T15:24:54.458,0.670,0.244,10.122,4.024
1568489094468,2019-09-14T15:24:54.468,0.680,0.427,10.122,4.207
1568489094478,2019-09-14T15:24:54.478,0.690,0.305,9.939,4.329
1568489094488,2019-09-14T15:24:54.488,0.700,0.610,9.573,4.268
1568489094498,2019-09-14T15:24:54.498,0.710,1.280,9.146,3.902
1568489094508,2019-09-14T15:24:54.508,0.720,1.524,8.780,3.415
1568489094518,2019-09-14T15:24:54.518,0.730,1.768,8.232,2.988
1568489094528,2019-09-14T15:24:54.528,0.740,1.951,7.744,2.622
1568489094538,2019-09-14T15:24:54.538,0.750,2.195,7.134,2.012
1568489094548,2019-09-14T15:24:54.548,0.760,2.439,6.585,1.524
1568489094558,2019-09-14T15:24:54.558,0.770,2.561,6.037,1.341
1568489094568,2019-09-14T15:24:54.568,0.780,2.134,5.427,1.341
1568489094578,2019-09-14T15:24:54.578,0.790,1.890,4.878,1.159
1568489094588,2019-09-14T15:24:54.588,0.800,1.646,4.451,1.098
1568489094598,2019-09-14T15:24:54.598,0.810,1.463,3.963,1.159
1568489094608,2019-09-14T15:24:54.608,0.820,1.463,3.354,0.915
1568489094618,2019-09-14T15:24:54.618,0.830,1.402,2.744,0.854
1568489094628,2019-09-14T15:24:54.628,0.840,1.159,2.073,0.915
1568489094638,2019-09-14T15:24:54.638,0.850,1.341,1.402,0.488
1568489094648,2019-09-14T15:24:54.648,0.860,1.463,0.732,0.366
1568489094658,2019-09-14T15:24:54.658,0.870,1.220,0.000,0.061
1568489094668,2019-09-14T15:24:54.668,0.880,1.098,-0.427,-0.305
1568489094678,2019-09-14T15:24:54.678,0.890,1.098,-0.854,-0.427
1568489094688,2019-09-14T15:24:54.688,0.900,0.671,-1.159,-0.427
1568489094698,2019-09-14T15:24:54.698,0.910,0.244,-1.585,0.000
1568489094708,2019-09-14T15:24:54.708,0.920,-0.061,-2.073,0.549
1568489094718,2019-09-14T15:24:54.718,0.930,-0.061,-2.195,0.671
1568489094728,2019-09-14T15:24:54.728,0.940,0.366,-2.439,0.793
1568489094738,2019-09-14T15:24:54.738,0.950,0.732,-2.622,0.793
1568489094748,2019-09-14T15:24:54.748,0.960,0.854,-2.622,0.793
1568489094758,2019-09-14T15:24:54.758,0.970,0.671,-2.561,0.793
1568489094768,2019-09-14T15:24:54.768,0.980,0.061,-2.378,0.610
1568489094778,2019-09-14T15:24:54.778,0.990,-0.610,-2.073,0.366
1568489094788,2019-09-14T15:24:54.788,1.000,-1.037,-1.524,0.183
1568489094798,2019-09-14T15:24:54.798,1.010,-1.220,-1.280,0.061
1568489094808,2019-09-14T15:24:54.808,1.020,-1.159,-0.793,-0.061
1568489094818,2019-09-14T15:24:54.818,1.030,-0.793,-0.427,-0.244
1568489094828,2019-09-14T15:24:54.828,1.040,-0.427,-0.122,-0.366
1568489094838,2019-09-14T15:24:54.838,1.050,-0.183,0.244,-0.366
1568489094848,2019-09-14T15:24:54.848,1.060,-0.244,0.732,-0.366
1568489094858,2019-09-14T15:24:54.858,1.070,-0.488,1.037,-0.244
1568489094868,2019-09-14T15:24:54.868,1.080,-0.549,1.341,-0.305
1568489094878,2019-09-14T15:24:54.878,1.090,-0.671,1.646,-0.488
1568489094888,2019-09-14T15:24:54.888,1.100,-1.159,2.012,-0.366
1568489094898,2019-09-14T15:24:54.898,1.110,-1.341,2.134,-0.366
1568489094908,2019-09-14T15:24:54.908,1.120,-1.402,2.378,-0.488
1568489094918,2019-09-14T15:24:54.918,1.130,-1.463,2.622,-0.732
1568489094928,2019-09-14T15:24:54.928,1.140,-1.524,2.561,-0.793
1568489094938,2019-09-14T15:24:54.938,1.150,-1.768,2.744,-0.610
1568489094948,2019-09-14T15:24:54.948,1.160,-2.378,2.622,-0.366
1568489094958,2019-09-14T15:24:54.958,1.170,-2.988,2.744,-0.305
1568489094968,2019-09-14T15:24:54.968,1.180,-3.232,2.744,-0.366
1568489094978,2019-09-14T15:24:54.978,1.190,-3.720,2.622,-0.549
1568489094988,2019-09-14T15:24:54.988,1.200,-4.817,2.683,-0.427
1568489094998,2019-09-14T15:24:54.998,1.210,-6.159,2.622,-0.122
1568489095008,2019-09-14T15:24:55.008,1.220,-7.073,2.317,0.061
1568489095018,2019-09-14T15:24:55.018,1.230,-7.378,1.890,0.427
1568489095028,2019-09-14T15:24:55.028,1.240,-7.195,1.402,0.915
1568489095038,2019-09-14T15:24:55.038,1.250,-6.707,0.915,1.220
1568489095048,2019-09-14T15:24:55.048,1.260,-6.463,0.610,1.341
1568489095058,2019-09-14T15:24:55.058,1.270,-6.280,0.427,1.646
1568489095068,2019-09-14T15:24:55.068,1.280,-6.280,0.366,1.890
1568489095078,2019-09-14T15:24:55.078,1.290,-6.037,0.488,2.134
1568489095088,2019-09-14T15:24:55.088,1.300,-5.610,0.549,2.561
1568489095098,2019-09-14T15:24:55.098,1.310,-5.305,0.549,3.171
1568489095108,2019-09-14T15:24:55.108,1.320,-4.695,0.549,3.598
1568489095118,2019-09-14T15:24:55.118,1.330,-4.024,0.549,4.085
1568489095128,2019-09-14T15:24:55.128,1.340,-3.415,0.610,4.390
1568489095138,2019-09-14T15:24:55.138,1.350,-2.805,0.732,4.451
1568489095148,2019-09-14T15:24:55.148,1.360,-2.378,1.037,4.146
1568489095158,2019-09-14T15:24:55.158,1.370,-2.195,1.646,3.598
1568489095168,2019-09-14T15:24:55.168,1.380,-2.378,2.134,3.110
1568489095178,2019-09-14T15:24:55.178,1.390,-2.439,2.561,2.622
