epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568494150020,2019-09-14T16:49:10.020,0.000,-0.439,0.852,0.056
1568494150030,2019-09-14T16:49:10.030,0.010,-0.436,0.864,0.060
1568494150040,2019-09-14T16:49:10.040,0.020,-0.428,0.862,0.062
1568494150050,2019-09-14T16:49:10.050,0.030,-0.423,0.857,0.066
1568494150060,2019-09-14T16:49:10.060,0.040,-0.416,0.852,0.069
1568494150070,2019-09-14T16:49:10.070,0.050,-0.413,0.854,0.075
1568494150080,2019-09-14T16:49:10.080,0.060,-0.413,0.855,0.080
1568494150090,2019-09-14T16:49:10.090,0.070,-0.408,0.842,0.076
1568494150100,2019-09-14T16:49:10.100,0.080,-0.408,0.821,0.079
1568494150110,2019-09-14T16:49:10.110,0.090,-0.414,0.800,0.087
1568494150120,2019-09-14T16:49:10.120,0.100,-0.424,0.792,0.090
1568494150130,2019-09-14T16:49:10.130,0.110,-0.426,0.801,0.091
1568494150140,2019-09-14T16:49:10.140,0.120,-0.432,0.810,0.092
1568494150150,2019-09-14T16:49:10.150,0.130,-0.438,0.812,0.087
1568494150160,2019-09-14T16:49:10.160,0.140,-0.448,0.809,0.091
1568494150170,2019-09-14T16:49:10.170,0.150,-0.463,0.801,0.087
1568494150180,2019-09-14T16:49:10.180,0.160,-0.464,0.821,0.092
1568494150190,2019-09-14T16:49:10.190,0.170,-0.473,0.863,0.090
1568494150200,2019-09-14T16:49:10.200,0.180,-0.479,0.890,0.079
1568494150210,2019-09-14T16:49:10.210,0.190,-0.465,0.911,0.085
1568494150220,2019-09-14T16:49:10.220,0.200,-0.458,0.934,0.088
1568494150230,2019-09-14T16:49:10.230,0.210,-0.453,0.934,0.071
1568494150240,2019-09-14T16:49:10.240,0.220,-0.438,0.891,0.063
1568494150250,2019-09-14T16:49:10.250,0.230,-0.427,0.848,0.070
1568494150260,2019-09-14T16:49:10.260,0.240,-0.428,0.841,0.065
1568494150270,2019-09-14T16:49:10.270,0.250,-0.421,0.868,0.048
1568494150280,2019-09-14T16:49:10.280,0.260,-0.414,0.889,0.040
1568494150290,2019-09-14T16:49:10.290,0.270,-0.414,0.885,0.031
1568494150300,2019-09-14T16:49:10.300,0.280,-0.411,0.865,0.022
1568494150310,2019-09-14T16:49:10.310,0.290,-0.403,0.854,0.020
1568494150320,2019-09-14T16:49:10.320,0.300,-0.408,0.868,0.005
1568494150330,2019-09-14T16:49:10.330,0.310,-0.413,0.894,-0.010
1568494150340,2019-09-14T16:49:10.340,0.320,-0.414,0.908,-0.018
1568494150350,2019-09-14T16:49:10.350,0.330,-0.414,0.913,-0.027
1568494150360,2019-09-14T16:49:10.360,0.340,-0.414,0.915,-0.032
1568494150370,2019-09-14T16:49:10.370,0.350,-0.411,0.922,-0.039
1568494150380,2019-09-14T16:49:10.380,0.360,-0.405,0.930,-0.047
1568494150390,2019-09-14T16:49:10.390,0.370,-0.399,0.939,-0.054
