epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568491862193,2019-09-14T16:11:02.193,0.000,-0.421,0.708,-0.444
1568491862203,2019-09-14T16:11:02.203,0.010,-0.428,0.718,-0.448
1568491862213,2019-09-14T16:11:02.213,0.020,-0.421,0.720,-0.449
1568491862223,2019-09-14T16:11:02.223,0.030,-0.417,0.718,-0.451
1568491862233,2019-09-14T16:11:02.233,0.040,-0.424,0.718,-0.451
1568491862243,2019-09-14T16:11:02.243,0.050,-0.426,0.723,-0.456
1568491862253,2019-09-14T16:11:02.253,0.060,-0.426,0.726,-0.457
1568491862263,2019-09-14T16:11:02.263,0.070,-0.430,0.733,-0.462
1568491862273,2019-09-14T16:11:02.273,0.080,-0.430,0.739,-0.469
1568491862283,2019-09-14T16:11:02.283,0.090,-0.427,0.744,-0.473
1568491862293,2019-09-14T16:11:02.293,0.100,-0.421,0.746,-0.471
1568491862303,2019-09-14T16:11:02.303,0.110,-0.410,0.752,-0.472
1568491862313,2019-09-14T16:11:02.313,0.120,-0.401,0.755,-0.473
1568491862323,2019-09-14T16:11:02.323,0.130,-0.395,0.761,-0.470
1568491862333,2019-09-14T16:11:02.333,0.140,-0.393,0.764,-0.475
1568491862343,2019-09-14T16:11:02.343,0.150,-0.388,0.769,-0.471
1568491862353,2019-09-14T16:11:02.353,0.160,-0.388,0.771,-0.468
1568491862363,2019-09-14T16:11:02.363,0.170,-0.389,0.764,-0.466
1568491862373,2019-09-14T16:11:02.373,0.180,-0.390,0.757,-0.465
1568491862383,2019-09-14T16:11:02.383,0.190,-0.397,0.756,-0.463
1568491862393,2019-09-14T16:11:02.393,0.200,-0.395,0.759,-0.464
1568491862403,2019-09-14T16:11:02.403,0.210,-0.394,0.760,-0.465
1568491862413,2019-09-14T16:11:02.413,0.220,-0.390,0.759,-0.466
1568491862423,2019-09-14T16:11:02.423,0.230,-0.386,0.760,-0.463
1568491862433,2019-09-14T16:11:02.433,0.240,-0.376,0.758,-0.463
1568491862443,2019-09-14T16:11:02.443,0.250,-0.367,0.756,-0.455
1568491862453,2019-09-14T16:11:02.453,0.260,-0.365,0.753,-0.456
1568491862463,2019-09-14T16:11:02.463,0.270,-0.360,0.758,-0.456
1568491862473,2019-09-14T16:11:02.473,0.280,-0.352,0.760,-0.451
1568491862483,2019-09-14T16:11:02.483,0.290,-0.340,0.752,-0.447
1568491862493,2019-09-14T16:11:02.493,0.300,-0.339,0.745,-0.440
1568491862503,2019-09-14T16:11:02.503,0.310,-0.343,0.744,-0.443
1568491862513,2019-09-14T16:11:02.513,0.320,-0.347,0.749,-0.444
1568491862523,2019-09-14T16:11:02.523,0.330,-0.348,0.752,-0.444
1568491862533,2019-09-14T16:11:02.533,0.340,-0.343,0.751,-0.443
1568491862543,2019-09-14T16:11:02.543,0.350,-0.345,0.752,-0.444
1568491862553,2019-09-14T16:11:02.553,0.360,-0.345,0.752,-0.442
1568491862563,2019-09-14T16:11:02.563,0.370,-0.342,0.748,-0.439
1568491862573,2019-09-14T16:11:02.573,0.380,-0.343,0.740,-0.440
1568491862583,2019-09-14T16:11:02.583,0.390,-0.348,0.739,-0.444
1568491862593,2019-09-14T16:11:02.593,0.400,-0.353,0.739,-0.445
1568491862603,2019-09-14T16:11:02.603,0.410,-0.359,0.743,-0.445
1568491862613,2019-09-14T16:11:02.613,0.420,-0.369,0.742,-0.448
1568491862623,2019-09-14T16:11:02.623,0.430,-0.369,0.744,-0.454
1568491862633,2019-09-14T16:11:02.633,0.440,-0.373,0.747,-0.454
1568491862643,2019-09-14T16:11:02.643,0.450,-0.377,0.750,-0.459
1568491862653,2019-09-14T16:11:02.653,0.460,-0.378,0.749,-0.461
1568491862663,2019-09-14T16:11:02.663,0.470,-0.377,0.748,-0.464
1568491862673,2019-09-14T16:11:02.673,0.480,-0.374,0.748,-0.470
1568491862683,2019-09-14T16:11:02.683,0.490,-0.375,0.748,-0.472
1568491862693,2019-09-14T16:11:02.693,0.500,-0.372,0.750,-0.481
1568491862703,2019-09-14T16:11:02.703,0.510,-0.373,0.751,-0.484
1568491862713,2019-09-14T16:11:02.713,0.520,-0.371,0.750,-0.489
1568491862723,2019-09-14T16:11:02.723,0.530,-0.369,0.750,-0.492
1568491862733,2019-09-14T16:11:02.733,0.540,-0.364,0.756,-0.497
1568491862743,2019-09-14T16:11:02.743,0.550,-0.364,0.758,-0.501
1568491862753,2019-09-14T16:11:02.753,0.560,-0.365,0.753,-0.500
1568491862763,2019-09-14T16:11:02.763,0.570,-0.363,0.753,-0.502
1568491862773,2019-09-14T16:11:02.773,0.580,-0.362,0.753,-0.509
1568491862783,2019-09-14T16:11:02.783,0.590,-0.366,0.750,-0.511
1568491862793,2019-09-14T16:11:02.793,0.600,-0.361,0.751,-0.512
1568491862803,2019-09-14T16:11:02.803,0.610,-0.359,0.750,-0.514
1568491862813,2019-09-14T16:11:02.813,0.620,-0.361,0.759,-0.522
1568491862823,2019-09-14T16:11:02.823,0.630,-0.365,0.783,-0.536
1568491862833,2019-09-14T16:11:02.833,0.640,-0.370,0.812,-0.556
1568491862843,2019-09-14T16:11:02.843,0.650,-0.375,0.866,-0.581
1568491862853,2019-09-14T16:11:02.853,0.660,-0.378,0.884,-0.591
1568491862863,2019-09-14T16:11:02.863,0.670,-0.363,0.839,-0.572
1568491862873,2019-09-14T16:11:02.873,0.680,-0.354,0.816,-0.553
1568491862883,2019-09-14T16:11:02.883,0.690,-0.374,0.839,-0.569
1568491862893,2019-09-14T16:11:02.893,0.700,-0.382,0.847,-0.576
1568491862903,2019-09-14T16:11:02.903,0.710,-0.389,0.806,-0.549
1568491862913,2019-09-14T16:11:02.913,0.720,-0.388,0.745,-0.516
1568491862923,2019-09-14T16:11:02.923,0.730,-0.397,0.707,-0.495
1568491862933,2019-09-14T16:11:02.933,0.740,-0.418,0.692,-0.492
1568491862943,2019-09-14T16:11:02.943,0.750,-0.441,0.681,-0.499
1568491862953,2019-09-14T16:11:02.953,0.760,-0.464,0.665,-0.500
1568491862963,2019-09-14T16:11:02.963,0.770,-0.496,0.658,-0.514
1568491862973,2019-09-14T16:11:02.973,0.780,-0.517,0.688,-0.541
1568491862983,2019-09-14T16:11:02.983,0.790,-0.522,0.706,-0.562
1568491862993,2019-09-14T16:11:02.993,0.800,-0.502,0.678,-0.554
1568491863003,2019-09-14T16:11:03.003,0.810,-0.476,0.667,-0.548
1568491863013,2019-09-14T16:11:03.013,0.820,-0.451,0.669,-0.556
1568491863023,2019-09-14T16:11:03.023,0.830,-0.425,0.669,-0.566
1568491863033,2019-09-14T16:11:03.033,0.840,-0.419,0.659,-0.570
1568491863043,2019-09-14T16:11:03.043,0.850,-0.413,0.646,-0.578
1568491863053,2019-09-14T16:11:03.053,0.860,-0.404,0.623,-0.580
1568491863063,2019-09-14T16:11:03.063,0.870,-0.393,0.599,-0.575
