epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568493012258,2019-09-14T16:30:12.258,0.000,0.550,0.764,-0.117
1568493012268,2019-09-14T16:30:12.268,0.010,0.553,0.762,-0.110
1568493012278,2019-09-14T16:30:12.278,0.020,0.555,0.762,-0.109
1568493012288,2019-09-14T16:30:12.288,0.030,0.556,0.761,-0.107
1568493012298,2019-09-14T16:30:12.298,0.040,0.554,0.763,-0.100
1568493012308,2019-09-14T16:30:12.308,0.050,0.557,0.771,-0.102
1568493012318,2019-09-14T16:30:12.318,0.060,0.565,0.784,-0.103
1568493012328,2019-09-14T16:30:12.328,0.070,0.567,0.788,-0.106
1568493012338,2019-09-14T16:30:12.338,0.080,0.566,0.791,-0.106
1568493012348,2019-09-14T16:30:12.348,0.090,0.573,0.802,-0.108
1568493012358,2019-09-14T16:30:12.358,0.100,0.577,0.814,-0.111
1568493012368,2019-09-14T16:30:12.368,0.110,0.580,0.826,-0.109
1568493012378,2019-09-14T16:30:12.378,0.120,0.591,0.837,-0.112
1568493012388,2019-09-14T16:30:12.388,0.130,0.597,0.848,-0.115
1568493012398,2019-09-14T16:30:12.398,0.140,0.599,0.854,-0.115
1568493012408,2019-09-14T16:30:12.408,0.150,0.603,0.854,-0.115
1568493012418,2019-09-14T16:30:12.418,0.160,0.604,0.850,-0.114
1568493012428,2019-09-14T16:30:12.428,0.170,0.606,0.841,-0.117
1568493012438,2019-09-14T16:30:12.438,0.180,0.609,0.833,-0.117
1568493012448,2019-09-14T16:30:12.448,0.190,0.611,0.835,-0.114
1568493012458,2019-09-14T16:30:12.458,0.200,0.610,0.863,-0.118
1568493012468,2019-09-14T16:30:12.468,0.210,0.630,0.899,-0.120
1568493012478,2019-09-14T16:30:12.478,0.220,0.649,0.925,-0.125
1568493012488,2019-09-14T16:30:12.488,0.230,0.664,0.928,-0.124
1568493012498,2019-09-14T16:30:12.498,0.240,0.671,0.874,-0.127
1568493012508,2019-09-14T16:30:12.508,0.250,0.666,0.814,-0.121
1568493012518,2019-09-14T16:30:12.518,0.260,0.688,0.820,-0.120
1568493012528,2019-09-14T16:30:12.528,0.270,0.733,0.852,-0.119
1568493012538,2019-09-14T16:30:12.538,0.280,0.764,0.835,-0.119
1568493012548,2019-09-14T16:30:12.548,0.290,0.771,0.805,-0.118
1568493012558,2019-09-14T16:30:12.558,0.300,0.792,0.806,-0.127
1568493012568,2019-09-14T16:30:12.568,0.310,0.818,0.796,-0.137
1568493012578,2019-09-14T16:30:12.578,0.320,0.815,0.755,-0.137
1568493012588,2019-09-14T16:30:12.588,0.330,0.808,0.720,-0.130
1568493012598,2019-09-14T16:30:12.598,0.340,0.820,0.727,-0.119
1568493012608,2019-09-14T16:30:12.608,0.350,0.847,0.748,-0.102
1568493012618,2019-09-14T16:30:12.618,0.360,0.875,0.748,-0.083
1568493012628,2019-09-14T16:30:12.628,0.370,0.875,0.719,-0.063
1568493012638,2019-09-14T16:30:12.638,0.380,0.858,0.686,-0.037
1568493012648,2019-09-14T16:30:12.648,0.390,0.847,0.678,-0.019
1568493012658,2019-09-14T16:30:12.658,0.400,0.838,0.668,-0.009
1568493012668,2019-09-14T16:30:12.668,0.410,0.831,0.645,0.000
1568493012678,2019-09-14T16:30:12.678,0.420,0.828,0.609,0.010
1568493012688,2019-09-14T16:30:12.688,0.430,0.824,0.579,0.015
1568493012698,2019-09-14T16:30:12.698,0.440,0.820,0.560,0.017
1568493012708,2019-09-14T16:30:12.708,0.450,0.814,0.552,0.017
1568493012718,2019-09-14T16:30:12.718,0.460,0.806,0.566,0.016
1568493012728,2019-09-14T16:30:12.728,0.470,0.794,0.606,0.010
1568493012738,2019-09-14T16:30:12.738,0.480,0.785,0.652,0.003
1568493012748,2019-09-14T16:30:12.748,0.490,0.778,0.667,-0.002
1568493012758,2019-09-14T16:30:12.758,0.500,0.765,0.667,-0.007
1568493012768,2019-09-14T16:30:12.768,0.510,0.750,0.674,-0.012
1568493012778,2019-09-14T16:30:12.778,0.520,0.736,0.685,-0.020
1568493012788,2019-09-14T16:30:12.788,0.530,0.721,0.683,-0.021
1568493012798,2019-09-14T16:30:12.798,0.540,0.700,0.678,-0.025
1568493012808,2019-09-14T16:30:12.808,0.550,0.681,0.684,-0.028
1568493012818,2019-09-14T16:30:12.818,0.560,0.657,0.698,-0.034
1568493012828,2019-09-14T16:30:12.828,0.570,0.642,0.710,-0.037
1568493012838,2019-09-14T16:30:12.838,0.580,0.622,0.721,-0.039
1568493012848,2019-09-14T16:30:12.848,0.590,0.597,0.728,-0.040
1568493012858,2019-09-14T16:30:12.858,0.600,0.567,0.732,-0.040
1568493012868,2019-09-14T16:30:12.868,0.610,0.543,0.734,-0.042
1568493012878,2019-09-14T16:30:12.878,0.620,0.520,0.736,-0.043
1568493012888,2019-09-14T16:30:12.888,0.630,0.499,0.748,-0.044
1568493012898,2019-09-14T16:30:12.898,0.640,0.478,0.762,-0.041
1568493012908,2019-09-14T16:30:12.908,0.650,0.468,0.774,-0.035
1568493012918,2019-09-14T16:30:12.918,0.660,0.465,0.785,-0.037
1568493012928,2019-09-14T16:30:12.928,0.670,0.461,0.787,-0.036
1568493012938,2019-09-14T16:30:12.938,0.680,0.454,0.774,-0.030
1568493012948,2019-09-14T16:30:12.948,0.690,0.440,0.764,-0.028
1568493012958,2019-09-14T16:30:12.958,0.700,0.434,0.766,-0.023
1568493012968,2019-09-14T16:30:12.968,0.710,0.426,0.768,-0.019
1568493012978,2019-09-14T16:30:12.978,0.720,0.419,0.768,-0.016
1568493012988,2019-09-14T16:30:12.988,0.730,0.416,0.766,-0.016
1568493012998,2019-09-14T16:30:12.998,0.740,0.412,0.770,-0.013
1568493013008,2019-09-14T16:30:13.008,0.750,0.411,0.778,-0.012
1568493013018,2019-09-14T16:30:13.018,0.760,0.409,0.786,-0.014
1568493013028,2019-09-14T16:30:13.028,0.770,0.402,0.788,-0.012
1568493013038,2019-09-14T16:30:13.038,0.780,0.397,0.791,-0.009
1568493013048,2019-09-14T16:30:13.048,0.790,0.396,0.793,-0.010
1568493013058,2019-09-14T16:30:13.058,0.800,0.388,0.791,-0.011
1568493013068,2019-09-14T16:30:13.068,0.810,0.388,0.790,-0.009
1568493013078,2019-09-14T16:30:13.078,0.820,0.384,0.800,-0.002
1568493013088,2019-09-14T16:30:13.088,0.830,0.393,0.816,-0.001
1568493013098,2019-09-14T16:30:13.098,0.840,0.401,0.825,0.001
1568493013108,2019-09-14T16:30:13.108,0.850,0.409,0.816,0.005
1568493013118,2019-09-14T16:30:13.118,0.860,0.420,0.798,0.004
1568493013128,2019-09-14T16:30:13.128,0.870,0.431,0.807,0.006
1568493013138,2019-09-14T16:30:13.138,0.880,0.444,0.858,0.006
1568493013148,2019-09-14T16:30:13.148,0.890,0.473,0.928,0.002
1568493013158,2019-09-14T16:30:13.158,0.900,0.504,0.962,-0.005
1568493013168,2019-09-14T16:30:13.168,0.910,0.525,0.947,-0.016
1568493013178,2019-09-14T16:30:13.178,0.920,0.541,0.927,-0.022
1568493013188,2019-09-14T16:30:13.188,0.930,0.564,0.985,-0.027
1568493013198,2019-09-14T16:30:13.198,0.940,0.609,1.112,-0.037
1568493013208,2019-09-14T16:30:13.208,0.950,0.658,1.154,-0.055
1568493013218,2019-09-14T16:30:13.218,0.960,0.655,1.053,-0.068
1568493013228,2019-09-14T16:30:13.228,0.970,0.622,1.050,-0.069
1568493013238,2019-09-14T16:30:13.238,0.980,0.659,1.237,-0.093
1568493013248,2019-09-14T16:30:13.248,0.990,0.718,1.315,-0.118
1568493013258,2019-09-14T16:30:13.258,1.000,0.681,1.111,-0.123
1568493013268,2019-09-14T16:30:13.268,1.010,0.617,0.870,-0.134
1568493013278,2019-09-14T16:30:13.278,1.020,0.615,0.803,-0.149
1568493013288,2019-09-14T16:30:13.288,1.030,0.624,0.831,-0.168
1568493013298,2019-09-14T16:30:13.298,1.040,0.617,0.807,-0.186
1568493013308,2019-09-14T16:30:13.308,1.050,0.587,0.729,-0.203
1568493013318,2019-09-14T16:30:13.318,1.060,0.544,0.702,-0.224
1568493013328,2019-09-14T16:30:13.328,1.070,0.514,0.761,-0.239
1568493013338,2019-09-14T16:30:13.338,1.080,0.500,0.863,-0.251
1568493013348,2019-09-14T16:30:13.348,1.090,0.491,0.917,-0.261
1568493013358,2019-09-14T16:30:13.358,1.100,0.489,0.880,-0.270
1568493013368,2019-09-14T16:30:13.368,1.110,0.494,0.792,-0.272
1568493013378,2019-09-14T16:30:13.378,1.120,0.493,0.730,-0.271
1568493013388,2019-09-14T16:30:13.388,1.130,0.487,0.758,-0.261
1568493013398,2019-09-14T16:30:13.398,1.140,0.509,0.833,-0.256
1568493013408,2019-09-14T16:30:13.408,1.150,0.547,0.871,-0.258
1568493013418,2019-09-14T16:30:13.418,1.160,0.565,0.842,-0.259
1568493013428,2019-09-14T16:30:13.428,1.170,0.576,0.804,-0.263
1568493013438,2019-09-14T16:30:13.438,1.180,0.591,0.815,-0.265
1568493013448,2019-09-14T16:30:13.448,1.190,0.606,0.857,-0.263
1568493013458,2019-09-14T16:30:13.458,1.200,0.611,0.884,-0.257
1568493013468,2019-09-14T16:30:13.468,1.210,0.606,0.897,-0.245
1568493013478,2019-09-14T16:30:13.478,1.220,0.608,0.918,-0.233
1568493013488,2019-09-14T16:30:13.488,1.230,0.605,0.960,-0.208
1568493013498,2019-09-14T16:30:13.498,1.240,0.608,0.993,-0.192
1568493013508,2019-09-14T16:30:13.508,1.250,0.606,0.997,-0.178
1568493013518,2019-09-14T16:30:13.518,1.260,0.599,0.957,-0.158
1568493013528,2019-09-14T16:30:13.528,1.270,0.580,0.896,-0.143
1568493013538,2019-09-14T16:30:13.538,1.280,0.548,0.841,-0.128
1568493013548,2019-09-14T16:30:13.548,1.290,0.514,0.806,-0.111
1568493013558,2019-09-14T16:30:13.558,1.300,0.474,0.792,-0.095
1568493013568,2019-09-14T16:30:13.568,1.310,0.446,0.799,-0.087
1568493013578,2019-09-14T16:30:13.578,1.320,0.442,0.819,-0.080
1568493013588,2019-09-14T16:30:13.588,1.330,0.435,0.839,-0.076
1568493013598,2019-09-14T16:30:13.598,1.340,0.415,0.819,-0.070
1568493013608,2019-09-14T16:30:13.608,1.350,0.387,0.771,-0.064
1568493013618,2019-09-14T16:30:13.618,1.360,0.362,0.726,-0.059
1568493013628,2019-09-14T16:30:13.628,1.370,0.331,0.699,-0.060
1568493013638,2019-09-14T16:30:13.638,1.380,0.291,0.683,-0.066
1568493013648,2019-09-14T16:30:13.648,1.390,0.255,0.667,-0.086
1568493013658,2019-09-14T16:30:13.658,1.400,0.231,0.664,-0.098
1568493013668,2019-09-14T16:30:13.668,1.410,0.208,0.659,-0.098
1568493013678,2019-09-14T16:30:13.678,1.420,0.189,0.652,-0.093
1568493013688,2019-09-14T16:30:13.688,1.430,0.173,0.648,-0.087
1568493013698,2019-09-14T16:30:13.698,1.440,0.161,0.657,-0.075
1568493013708,2019-09-14T16:30:13.708,1.450,0.174,0.670,-0.064
1568493013718,2019-09-14T16:30:13.718,1.460,0.195,0.676,-0.057
1568493013728,2019-09-14T16:30:13.728,1.470,0.211,0.693,-0.043
1568493013738,2019-09-14T16:30:13.738,1.480,0.229,0.760,-0.033
1568493013748,2019-09-14T16:30:13.748,1.490,0.252,0.840,-0.030
1568493013758,2019-09-14T16:30:13.758,1.500,0.267,0.889,-0.028
1568493013768,2019-09-14T16:30:13.768,1.510,0.271,0.919,-0.022
1568493013778,2019-09-14T16:30:13.778,1.520,0.273,0.974,-0.016
1568493013788,2019-09-14T16:30:13.788,1.530,0.297,1.063,-0.013
1568493013798,2019-09-14T16:30:13.798,1.540,0.335,1.130,-0.017
1568493013808,2019-09-14T16:30:13.808,1.550,0.357,1.104,-0.019
1568493013818,2019-09-14T16:30:13.818,1.560,0.359,1.043,-0.015
