epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568485438635,2019-09-14T14:23:58.635,0.000,0.122,-0.793,0.000
1568485438645,2019-09-14T14:23:58.645,0.010,0.244,-0.366,0.488
1568485438655,2019-09-14T14:23:58.655,0.020,0.305,-0.671,0.305
1568485438665,2019-09-14T14:23:58.665,0.030,0.183,-0.610,0.244
1568485438675,2019-09-14T14:23:58.675,0.040,0.244,-0.671,0.122
1568485438685,2019-09-14T14:23:58.685,0.050,0.122,-0.549,0.122
1568485438695,2019-09-14T14:23:58.695,0.060,-0.122,-0.671,0.061
1568485438705,2019-09-14T14:23:58.705,0.070,-0.061,-0.549,0.122
1568485438715,2019-09-14T14:23:58.715,0.080,-0.061,-0.549,0.122
1568485438725,2019-09-14T14:23:58.725,0.090,-0.061,-0.549,0.061
1568485438735,2019-09-14T14:23:58.735,0.100,0.061,-0.549,-0.122
1568485438745,2019-09-14T14:23:58.745,0.110,-0.122,-0.610,-0.061
1568485438755,2019-09-14T14:23:58.755,0.120,0.122,-0.671,0.000
1568485438765,2019-09-14T14:23:58.765,0.130,0.183,-0.793,-0.122
1568485438775,2019-09-14T14:23:58.775,0.140,0.061,-0.732,-0.183
1568485438785,2019-09-14T14:23:58.785,0.150,0.122,-0.671,-0.061
1568485438795,2019-09-14T14:23:58.795,0.160,0.000,-0.610,-0.244
1568485438805,2019-09-14T14:23:58.805,0.170,0.000,-0.610,-0.305
1568485438815,2019-09-14T14:23:58.815,0.180,0.244,-0.610,-0.366
1568485438825,2019-09-14T14:23:58.825,0.190,0.366,-0.671,-0.366
1568485438835,2019-09-14T14:23:58.835,0.200,0.366,-0.671,-0.305
1568485438845,2019-09-14T14:23:58.845,0.210,0.305,-0.610,-0.122
1568485438855,2019-09-14T14:23:58.855,0.220,0.183,-0.671,-0.061
1568485438865,2019-09-14T14:23:58.865,0.230,0.305,-0.671,-0.061
1568485438875,2019-09-14T14:23:58.875,0.240,0.366,-0.732,-0.122
1568485438885,2019-09-14T14:23:58.885,0.250,0.366,-0.732,-0.183
1568485438895,2019-09-14T14:23:58.895,0.260,0.244,-0.793,-0.122
1568485438905,2019-09-14T14:23:58.905,0.270,0.183,-0.854,0.000
1568485438915,2019-09-14T14:23:58.915,0.280,0.061,-0.793,0.122
1568485438925,2019-09-14T14:23:58.925,0.290,-0.122,-0.915,0.122
1568485438935,2019-09-14T14:23:58.935,0.300,-0.061,-0.915,0.244
1568485438945,2019-09-14T14:23:58.945,0.310,0.244,-0.854,0.183
1568485438955,2019-09-14T14:23:58.955,0.320,0.244,-0.854,0.061
1568485438965,2019-09-14T14:23:58.965,0.330,-0.122,-0.793,0.061
1568485438975,2019-09-14T14:23:58.975,0.340,-0.305,-0.549,0.122
1568485438985,2019-09-14T14:23:58.985,0.350,0.061,-0.610,0.305
1568485438995,2019-09-14T14:23:58.995,0.360,0.488,-0.610,0.244
1568485439005,2019-09-14T14:23:59.005,0.370,0.610,-0.366,0.305
1568485439015,2019-09-14T14:23:59.015,0.380,0.488,-0.305,0.549
1568485439025,2019-09-14T14:23:59.025,0.390,0.549,-0.488,0.732
1568485439035,2019-09-14T14:23:59.035,0.400,1.280,-0.732,0.671
1568485439045,2019-09-14T14:23:59.045,0.410,1.829,-0.976,0.488
1568485439055,2019-09-14T14:23:59.055,0.420,1.585,-1.037,0.183
1568485439065,2019-09-14T14:23:59.065,0.430,1.098,-0.915,0.305
1568485439075,2019-09-14T14:23:59.075,0.440,0.488,-0.915,0.549
1568485439085,2019-09-14T14:23:59.085,0.450,0.122,-0.854,0.610
1568485439095,2019-09-14T14:23:59.095,0.460,-0.122,-0.854,0.488
1568485439105,2019-09-14T14:23:59.105,0.470,-0.061,-0.732,0.488
1568485439115,2019-09-14T14:23:59.115,0.480,-0.122,-0.793,0.610
1568485439125,2019-09-14T14:23:59.125,0.490,-0.305,-0.732,0.854
1568485439135,2019-09-14T14:23:59.135,0.500,-0.183,-0.732,0.854
1568485439145,2019-09-14T14:23:59.145,0.510,-0.122,-0.671,0.793
1568485439155,2019-09-14T14:23:59.155,0.520,-0.061,-0.610,0.854
1568485439165,2019-09-14T14:23:59.165,0.530,-0.244,-0.305,0.976
1568485439175,2019-09-14T14:23:59.175,0.540,-0.427,-0.122,0.976
1568485439185,2019-09-14T14:23:59.185,0.550,-0.305,-0.183,0.671
1568485439195,2019-09-14T14:23:59.195,0.560,-0.244,-0.061,0.610
1568485439205,2019-09-14T14:23:59.205,0.570,-0.305,-0.061,0.671
1568485439215,2019-09-14T14:23:59.215,0.580,-0.183,-0.183,0.671
1568485439225,2019-09-14T14:23:59.225,0.590,-0.183,-0.244,0.549
1568485439235,2019-09-14T14:23:59.235,0.600,-0.061,-0.366,0.366
1568485439245,2019-09-14T14:23:59.245,0.610,0.061,-0.488,0.305
1568485439255,2019-09-14T14:23:59.255,0.620,0.000,-0.549,0.427
1568485439265,2019-09-14T14:23:59.265,0.630,-0.427,-0.427,0.427
1568485439275,2019-09-14T14:23:59.275,0.640,-0.854,-0.488,0.366
1568485439285,2019-09-14T14:23:59.285,0.650,-0.854,-0.427,0.488
1568485439295,2019-09-14T14:23:59.295,0.660,-0.610,-0.427,0.366
1568485439305,2019-09-14T14:23:59.305,0.670,-0.244,-0.427,0.061
1568485439315,2019-09-14T14:23:59.315,0.680,0.061,-0.488,0.000
1568485439325,2019-09-14T14:23:59.325,0.690,-0.061,-0.427,-0.061
1568485439335,2019-09-14T14:23:59.335,0.700,-0.427,-0.305,-0.061
1568485439345,2019-09-14T14:23:59.345,0.710,-0.366,-0.305,-0.305
1568485439355,2019-09-14T14:23:59.355,0.720,-0.122,-0.305,-0.488
1568485439365,2019-09-14T14:23:59.365,0.730,-0.366,-0.244,-0.305
1568485439375,2019-09-14T14:23:59.375,0.740,-0.793,-0.305,-0.244
1568485439385,2019-09-14T14:23:59.385,0.750,-0.671,-0.244,-0.122
1568485439395,2019-09-14T14:23:59.395,0.760,-0.549,-0.366,0.000
1568485439405,2019-09-14T14:23:59.405,0.770,-0.305,-0.549,0.183
1568485439415,2019-09-14T14:23:59.415,0.780,-0.305,-0.488,0.427
1568485439425,2019-09-14T14:23:59.425,0.790,-0.183,-0.488,0.610
1568485439435,2019-09-14T14:23:59.435,0.800,0.122,-0.488,0.610
1568485439445,2019-09-14T14:23:59.445,0.810,0.183,-0.549,0.671
1568485439455,2019-09-14T14:23:59.455,0.820,0.122,-0.366,0.549
1568485439465,2019-09-14T14:23:59.465,0.830,0.244,-0.427,0.488
1568485439475,2019-09-14T14:23:59.475,0.840,0.366,-0.427,0.488
1568485439485,2019-09-14T14:23:59.485,0.850,0.366,-0.366,0.488
1568485439495,2019-09-14T14:23:59.495,0.860,0.427,-0.305,0.488
1568485439505,2019-09-14T14:23:59.505,0.870,0.549,-0.305,0.366
1568485439515,2019-09-14T14:23:59.515,0.880,0.671,-0.305,0.366
1568485439525,2019-09-14T14:23:59.525,0.890,0.549,-0.244,0.305
1568485439535,2019-09-14T14:23:59.535,0.900,0.427,-0.305,0.427
1568485439545,2019-09-14T14:23:59.545,0.910,0.427,-0.427,0.366
1568485439555,2019-09-14T14:23:59.555,0.920,0.427,-0.488,0.366
1568485439565,2019-09-14T14:23:59.565,0.930,0.427,-0.427,0.427
1568485439575,2019-09-14T14:23:59.575,0.940,0.366,-0.427,0.488
1568485439585,2019-09-14T14:23:59.585,0.950,0.366,-0.549,0.488
1568485439595,2019-09-14T14:23:59.595,0.960,0.305,-0.610,0.427
1568485439605,2019-09-14T14:23:59.605,0.970,0.366,-0.427,0.305
1568485439615,2019-09-14T14:23:59.615,0.980,0.244,-0.488,0.305
1568485439625,2019-09-14T14:23:59.625,0.990,0.305,-0.549,0.244
1568485439635,2019-09-14T14:23:59.635,1.000,0.366,-0.366,0.305
1568485439645,2019-09-14T14:23:59.645,1.010,0.244,-0.366,0.366
1568485439655,2019-09-14T14:23:59.655,1.020,0.183,-0.488,0.427
1568485439665,2019-09-14T14:23:59.665,1.030,0.549,-0.427,0.366
1568485439675,2019-09-14T14:23:59.675,1.040,0.488,-0.366,0.427
1568485439685,2019-09-14T14:23:59.685,1.050,0.427,-0.427,0.488
1568485439695,2019-09-14T14:23:59.695,1.060,0.488,-0.427,0.549
1568485439705,2019-09-14T14:23:59.705,1.070,0.549,-0.610,0.549
1568485439715,2019-09-14T14:23:59.715,1.080,0.427,-0.671,0.488
1568485439725,2019-09-14T14:23:59.725,1.090,0.488,-0.732,0.610
1568485439735,2019-09-14T14:23:59.735,1.100,0.610,-0.732,0.610
1568485439745,2019-09-14T14:23:59.745,1.110,0.671,-0.732,0.549
1568485439755,2019-09-14T14:23:59.755,1.120,0.549,-0.793,0.549
1568485439765,2019-09-14T14:23:59.765,1.130,0.549,-0.854,0.427
1568485439775,2019-09-14T14:23:59.775,1.140,0.488,-0.732,0.427
1568485439785,2019-09-14T14:23:59.785,1.150,0.305,-0.671,0.427
1568485439795,2019-09-14T14:23:59.795,1.160,0.061,-0.671,0.427
1568485439805,2019-09-14T14:23:59.805,1.170,0.000,-0.610,0.427
1568485439815,2019-09-14T14:23:59.815,1.180,0.244,-0.549,0.488
1568485439825,2019-09-14T14:23:59.825,1.190,0.183,-0.488,0.488
1568485439835,2019-09-14T14:23:59.835,1.200,-0.122,-0.305,0.549
1568485439845,2019-09-14T14:23:59.845,1.210,-0.122,-0.244,0.732
1568485439855,2019-09-14T14:23:59.855,1.220,-0.061,-0.122,0.915
1568485439865,2019-09-14T14:23:59.865,1.230,0.183,-0.122,0.610
1568485439875,2019-09-14T14:23:59.875,1.240,0.305,-0.122,0.427
1568485439885,2019-09-14T14:23:59.885,1.250,0.183,-0.061,0.549
1568485439895,2019-09-14T14:23:59.895,1.260,0.244,-0.122,0.610
1568485439905,2019-09-14T14:23:59.905,1.270,0.732,-0.366,0.488
1568485439915,2019-09-14T14:23:59.915,1.280,1.280,-0.549,0.183
1568485439925,2019-09-14T14:23:59.925,1.290,1.341,-0.671,-0.122
1568485439935,2019-09-14T14:23:59.935,1.300,0.732,-0.854,-0.244
1568485439945,2019-09-14T14:23:59.945,1.310,0.061,-0.915,-0.122
1568485439955,2019-09-14T14:23:59.955,1.320,-0.244,-0.976,0.061
1568485439965,2019-09-14T14:23:59.965,1.330,-0.488,-0.915,0.488
1568485439975,2019-09-14T14:23:59.975,1.340,-0.854,-0.854,0.610
1568485439985,2019-09-14T14:23:59.985,1.350,-1.098,-0.854,0.793
1568485439995,2019-09-14T14:23:59.995,1.360,-0.854,-0.732,1.159
1568485440005,2019-09-14T14:24:00.005,1.370,-0.671,-0.793,1.220
1568485440015,2019-09-14T14:24:00.015,1.380,-0.488,-0.732,1.220
1568485440025,2019-09-14T14:24:00.025,1.390,-0.366,-0.549,1.220
1568485440035,2019-09-14T14:24:00.035,1.400,-0.305,-0.427,1.463
1568485440045,2019-09-14T14:24:00.045,1.410,-0.549,-0.427,1.768
1568485440055,2019-09-14T14:24:00.055,1.420,-0.549,-0.366,1.646
1568485440065,2019-09-14T14:24:00.065,1.430,-0.488,-0.488,1.585
1568485440075,2019-09-14T14:24:00.075,1.440,-0.488,-0.549,1.402
1568485440085,2019-09-14T14:24:00.085,1.450,-0.549,-0.610,1.402
1568485440095,2019-09-14T14:24:00.095,1.460,-0.671,-0.854,1.463
