epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1568493012182,2019-09-14T16:30:12.182,0.000,-2.256,6.951,-2.195
1568493012192,2019-09-14T16:30:12.192,0.010,-2.622,6.768,-2.683
1568493012202,2019-09-14T16:30:12.202,0.020,-3.598,6.829,-2.988
1568493012212,2019-09-14T16:30:12.212,0.030,-4.817,6.524,-3.720
1568493012222,2019-09-14T16:30:12.222,0.040,-5.793,6.098,-4.390
1568493012232,2019-09-14T16:30:12.232,0.050,-6.768,5.793,-5.061
1568493012242,2019-09-14T16:30:12.242,0.060,-7.439,5.549,-5.793
1568493012252,2019-09-14T16:30:12.252,0.070,-7.439,5.366,-5.976
1568493012262,2019-09-14T16:30:12.262,0.080,-6.890,5.244,-5.793
1568493012272,2019-09-14T16:30:12.272,0.090,-6.037,5.183,-5.427
1568493012282,2019-09-14T16:30:12.282,0.100,-4.756,5.305,-4.695
1568493012292,2019-09-14T16:30:12.292,0.110,-3.598,5.427,-3.780
1568493012302,2019-09-14T16:30:12.302,0.120,-2.317,5.793,-2.866
1568493012312,2019-09-14T16:30:12.312,0.130,-1.098,6.159,-1.829
1568493012322,2019-09-14T16:30:12.322,0.140,-0.366,6.585,-0.793
1568493012332,2019-09-14T16:30:12.332,0.150,-0.122,7.195,0.000
1568493012342,2019-09-14T16:30:12.342,0.160,0.183,7.622,0.793
1568493012352,2019-09-14T16:30:12.352,0.170,0.366,8.110,1.768
1568493012362,2019-09-14T16:30:12.362,0.180,0.366,8.659,2.439
1568493012372,2019-09-14T16:30:12.372,0.190,0.244,9.268,2.744
1568493012382,2019-09-14T16:30:12.382,0.200,-0.061,9.756,2.622
1568493012392,2019-09-14T16:30:12.392,0.210,-0.488,10.183,2.195
1568493012402,2019-09-14T16:30:12.402,0.220,-0.976,10.610,1.280
1568493012412,2019-09-14T16:30:12.412,0.230,-1.463,11.220,-0.122
1568493012422,2019-09-14T16:30:12.422,0.240,-1.402,11.646,-1.829
1568493012432,2019-09-14T16:30:12.432,0.250,-1.463,12.073,-3.537
1568493012442,2019-09-14T16:30:12.442,0.260,-1.341,12.622,-5.000
1568493012452,2019-09-14T16:30:12.452,0.270,-0.610,13.049,-6.159
1568493012462,2019-09-14T16:30:12.462,0.280,0.183,13.415,-6.707
1568493012472,2019-09-14T16:30:12.472,0.290,0.488,13.659,-6.463
1568493012482,2019-09-14T16:30:12.482,0.300,0.549,13.780,-5.732
1568493012492,2019-09-14T16:30:12.492,0.310,0.183,14.085,-5.671
1568493012502,2019-09-14T16:30:12.502,0.320,-0.976,14.390,-7.378
1568493012512,2019-09-14T16:30:12.512,0.330,-1.524,14.695,-8.720
1568493012522,2019-09-14T16:30:12.522,0.340,0.549,14.878,-7.317
1568493012532,2019-09-14T16:30:12.532,0.350,3.049,15.122,-5.305
1568493012542,2019-09-14T16:30:12.542,0.360,3.354,15.915,-4.390
1568493012552,2019-09-14T16:30:12.552,0.370,4.329,17.012,-2.561
1568493012562,2019-09-14T16:30:12.562,0.380,7.134,17.561,0.610
1568493012572,2019-09-14T16:30:12.572,0.390,8.171,17.683,3.354
1568493012582,2019-09-14T16:30:12.582,0.400,6.402,17.500,4.756
1568493012592,2019-09-14T16:30:12.592,0.410,3.780,16.463,6.220
1568493012602,2019-09-14T16:30:12.602,0.420,0.976,14.573,7.988
1568493012612,2019-09-14T16:30:12.612,0.430,-2.683,12.805,9.024
1568493012622,2019-09-14T16:30:12.622,0.440,-6.341,11.280,7.683
1568493012632,2019-09-14T16:30:12.632,0.450,-8.902,10.549,4.146
1568493012642,2019-09-14T16:30:12.642,0.460,-10.061,10.244,-0.915
1568493012652,2019-09-14T16:30:12.652,0.470,-10.183,10.000,-6.707
1568493012662,2019-09-14T16:30:12.662,0.480,-10.488,10.183,-13.049
1568493012672,2019-09-14T16:30:12.672,0.490,-11.463,10.549,-19.024
1568493012682,2019-09-14T16:30:12.682,0.500,-11.280,10.915,-23.293
1568493012692,2019-09-14T16:30:12.692,0.510,-9.085,11.280,-25.610
1568493012702,2019-09-14T16:30:12.702,0.520,-6.220,11.829,-26.098
1568493012712,2019-09-14T16:30:12.712,0.530,-3.171,12.561,-25.122
1568493012722,2019-09-14T16:30:12.722,0.540,0.366,12.805,-23.110
1568493012732,2019-09-14T16:30:12.732,0.550,3.902,12.866,-20.732
1568493012742,2019-09-14T16:30:12.742,0.560,6.220,12.683,-19.085
1568493012752,2019-09-14T16:30:12.752,0.570,7.256,12.317,-18.476
1568493012762,2019-09-14T16:30:12.762,0.580,8.415,11.707,-18.415
1568493012772,2019-09-14T16:30:12.772,0.590,10.122,11.037,-18.415
1568493012782,2019-09-14T16:30:12.782,0.600,11.402,10.183,-19.207
1568493012792,2019-09-14T16:30:12.792,0.610,11.951,9.451,-20.915
1568493012802,2019-09-14T16:30:12.802,0.620,12.988,8.780,-22.866
1568493012812,2019-09-14T16:30:12.812,0.630,14.207,8.049,-24.939
1568493012822,2019-09-14T16:30:12.822,0.640,15.122,7.439,-27.073
1568493012832,2019-09-14T16:30:12.832,0.650,15.915,6.890,-29.146
1568493012842,2019-09-14T16:30:12.842,0.660,16.280,6.402,-31.159
1568493012852,2019-09-14T16:30:12.852,0.670,16.280,6.098,-33.293
1568493012862,2019-09-14T16:30:12.862,0.680,16.280,5.854,-35.183
1568493012872,2019-09-14T16:30:12.872,0.690,15.976,5.671,-36.646
1568493012882,2019-09-14T16:30:12.882,0.700,15.366,5.427,-37.378
1568493012892,2019-09-14T16:30:12.892,0.710,14.512,5.183,-37.134
1568493012902,2019-09-14T16:30:12.902,0.720,12.866,4.695,-36.159
1568493012912,2019-09-14T16:30:12.912,0.730,10.610,4.146,-34.756
1568493012922,2019-09-14T16:30:12.922,0.740,7.866,3.415,-33.110
1568493012932,2019-09-14T16:30:12.932,0.750,5.061,2.927,-31.585
1568493012942,2019-09-14T16:30:12.942,0.760,2.866,2.683,-30.366
1568493012952,2019-09-14T16:30:12.952,0.770,2.195,2.378,-29.085
1568493012962,2019-09-14T16:30:12.962,0.780,2.012,2.134,-27.500
1568493012972,2019-09-14T16:30:12.972,0.790,1.524,2.134,-26.098
1568493012982,2019-09-14T16:30:12.982,0.800,1.037,2.073,-24.756
1568493012992,2019-09-14T16:30:12.992,0.810,0.976,2.195,-23.293
1568493013002,2019-09-14T16:30:13.002,0.820,1.402,2.256,-21.890
1568493013012,2019-09-14T16:30:13.012,0.830,1.524,2.134,-20.488
1568493013022,2019-09-14T16:30:13.022,0.840,1.159,1.951,-19.634
1568493013032,2019-09-14T16:30:13.032,0.850,0.854,1.646,-18.780
1568493013042,2019-09-14T16:30:13.042,0.860,0.732,1.098,-17.866
1568493013052,2019-09-14T16:30:13.052,0.870,0.183,0.366,-17.195
1568493013062,2019-09-14T16:30:13.062,0.880,-1.037,-0.671,-16.341
1568493013072,2019-09-14T16:30:13.072,0.890,-2.073,-1.890,-15.305
1568493013082,2019-09-14T16:30:13.082,0.900,-2.927,-3.415,-14.146
1568493013092,2019-09-14T16:30:13.092,0.910,-4.085,-5.244,-12.988
1568493013102,2019-09-14T16:30:13.102,0.920,-5.366,-6.890,-12.317
1568493013112,2019-09-14T16:30:13.112,0.930,-6.646,-8.598,-11.768
1568493013122,2019-09-14T16:30:13.122,0.940,-6.890,-10.305,-10.732
1568493013132,2019-09-14T16:30:13.132,0.950,-5.671,-11.707,-9.024
