epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1568492895538,2019-09-14T16:28:15.538,0.000,0.435,0.891,0.010
1568492895548,2019-09-14T16:28:15.548,0.010,0.438,0.898,0.015
1568492895558,2019-09-14T16:28:15.558,0.020,0.437,0.899,0.011
1568492895568,2019-09-14T16:28:15.568,0.030,0.434,0.902,0.011
1568492895578,2019-09-14T16:28:15.578,0.040,0.437,0.897,0.013
1568492895588,2019-09-14T16:28:15.588,0.050,0.437,0.887,0.011
1568492895598,2019-09-14T16:28:15.598,0.060,0.438,0.885,0.014
1568492895608,2019-09-14T16:28:15.608,0.070,0.443,0.890,0.015
1568492895618,2019-09-14T16:28:15.618,0.080,0.441,0.893,0.016
1568492895628,2019-09-14T16:28:15.628,0.090,0.438,0.896,0.018
1568492895638,2019-09-14T16:28:15.638,0.100,0.441,0.899,0.017
1568492895648,2019-09-14T16:28:15.648,0.110,0.442,0.900,0.017
1568492895658,2019-09-14T16:28:15.658,0.120,0.441,0.901,0.017
1568492895668,2019-09-14T16:28:15.668,0.130,0.443,0.898,0.020
1568492895678,2019-09-14T16:28:15.678,0.140,0.447,0.894,0.021
1568492895688,2019-09-14T16:28:15.688,0.150,0.446,0.894,0.021
1568492895698,2019-09-14T16:28:15.698,0.160,0.446,0.896,0.020
1568492895708,2019-09-14T16:28:15.708,0.170,0.446,0.894,0.019
1568492895718,2019-09-14T16:28:15.718,0.180,0.445,0.892,0.022
1568492895728,2019-09-14T16:28:15.728,0.190,0.442,0.894,0.022
1568492895738,2019-09-14T16:28:15.738,0.200,0.444,0.890,0.022
1568492895748,2019-09-14T16:28:15.748,0.210,0.449,0.892,0.023
1568492895758,2019-09-14T16:28:15.758,0.220,0.450,0.892,0.023
1568492895768,2019-09-14T16:28:15.768,0.230,0.452,0.896,0.021
1568492895778,2019-09-14T16:28:15.778,0.240,0.453,0.897,0.021
1568492895788,2019-09-14T16:28:15.788,0.250,0.453,0.895,0.023
1568492895798,2019-09-14T16:28:15.798,0.260,0.451,0.897,0.021
1568492895808,2019-09-14T16:28:15.808,0.270,0.450,0.896,0.020
1568492895818,2019-09-14T16:28:15.818,0.280,0.445,0.897,0.020
1568492895828,2019-09-14T16:28:15.828,0.290,0.447,0.897,0.020
1568492895838,2019-09-14T16:28:15.838,0.300,0.447,0.896,0.022
1568492895848,2019-09-14T16:28:15.848,0.310,0.445,0.889,0.022
1568492895858,2019-09-14T16:28:15.858,0.320,0.444,0.895,0.023
1568492895868,2019-09-14T16:28:15.868,0.330,0.445,0.902,0.023
1568492895878,2019-09-14T16:28:15.878,0.340,0.444,0.902,0.023
1568492895888,2019-09-14T16:28:15.888,0.350,0.445,0.893,0.024
1568492895898,2019-09-14T16:28:15.898,0.360,0.446,0.889,0.026
1568492895908,2019-09-14T16:28:15.908,0.370,0.450,0.887,0.026
1568492895918,2019-09-14T16:28:15.918,0.380,0.445,0.890,0.029
1568492895928,2019-09-14T16:28:15.928,0.390,0.445,0.891,0.027
1568492895938,2019-09-14T16:28:15.938,0.400,0.445,0.891,0.026
1568492895948,2019-09-14T16:28:15.948,0.410,0.444,0.888,0.027
1568492895958,2019-09-14T16:28:15.958,0.420,0.443,0.892,0.025
1568492895968,2019-09-14T16:28:15.968,0.430,0.442,0.897,0.022
1568492895978,2019-09-14T16:28:15.978,0.440,0.443,0.902,0.023
1568492895988,2019-09-14T16:28:15.988,0.450,0.448,0.900,0.025
1568492895998,2019-09-14T16:28:15.998,0.460,0.447,0.898,0.021
1568492896008,2019-09-14T16:28:16.008,0.470,0.447,0.901,0.020
1568492896018,2019-09-14T16:28:16.018,0.480,0.445,0.903,0.024
1568492896028,2019-09-14T16:28:16.028,0.490,0.443,0.899,0.023
1568492896038,2019-09-14T16:28:16.038,0.500,0.438,0.896,0.018
1568492896048,2019-09-14T16:28:16.048,0.510,0.437,0.898,0.021
1568492896058,2019-09-14T16:28:16.058,0.520,0.435,0.902,0.020
1568492896068,2019-09-14T16:28:16.068,0.530,0.431,0.900,0.018
1568492896078,2019-09-14T16:28:16.078,0.540,0.426,0.901,0.017
1568492896088,2019-09-14T16:28:16.088,0.550,0.430,0.904,0.019
1568492896098,2019-09-14T16:28:16.098,0.560,0.431,0.895,0.020
1568492896108,2019-09-14T16:28:16.108,0.570,0.430,0.886,0.020
1568492896118,2019-09-14T16:28:16.118,0.580,0.427,0.887,0.020
1568492896128,2019-09-14T16:28:16.128,0.590,0.427,0.894,0.017
1568492896138,2019-09-14T16:28:16.138,0.600,0.425,0.897,0.015
1568492896148,2019-09-14T16:28:16.148,0.610,0.421,0.899,0.014
1568492896158,2019-09-14T16:28:16.158,0.620,0.427,0.898,0.017
1568492896168,2019-09-14T16:28:16.168,0.630,0.431,0.894,0.023
1568492896178,2019-09-14T16:28:16.178,0.640,0.438,0.894,0.024
1568492896188,2019-09-14T16:28:16.188,0.650,0.443,0.894,0.029
1568492896198,2019-09-14T16:28:16.198,0.660,0.444,0.891,0.033
1568492896208,2019-09-14T16:28:16.208,0.670,0.442,0.886,0.033
1568492896218,2019-09-14T16:28:16.218,0.680,0.439,0.885,0.031
1568492896228,2019-09-14T16:28:16.228,0.690,0.440,0.893,0.037
1568492896238,2019-09-14T16:28:16.238,0.700,0.439,0.900,0.029
1568492896248,2019-09-14T16:28:16.248,0.710,0.437,0.901,0.030
1568492896258,2019-09-14T16:28:16.258,0.720,0.434,0.900,0.028
1568492896268,2019-09-14T16:28:16.268,0.730,0.433,0.898,0.026
1568492896278,2019-09-14T16:28:16.278,0.740,0.425,0.901,0.021
1568492896288,2019-09-14T16:28:16.288,0.750,0.422,0.911,0.014
1568492896298,2019-09-14T16:28:16.298,0.760,0.424,0.910,0.014
1568492896308,2019-09-14T16:28:16.308,0.770,0.418,0.907,0.009
1568492896318,2019-09-14T16:28:16.318,0.780,0.414,0.907,0.004
1568492896328,2019-09-14T16:28:16.328,0.790,0.413,0.903,0.006
1568492896338,2019-09-14T16:28:16.338,0.800,0.410,0.901,0.005
1568492896348,2019-09-14T16:28:16.348,0.810,0.407,0.902,0.003
1568492896358,2019-09-14T16:28:16.358,0.820,0.406,0.903,0.003
1568492896368,2019-09-14T16:28:16.368,0.830,0.405,0.904,-0.001
1568492896378,2019-09-14T16:28:16.378,0.840,0.405,0.901,-0.002
1568492896388,2019-09-14T16:28:16.388,0.850,0.406,0.907,-0.000
1568492896398,2019-09-14T16:28:16.398,0.860,0.402,0.911,-0.001
1568492896408,2019-09-14T16:28:16.408,0.870,0.398,0.908,-0.002
1568492896418,2019-09-14T16:28:16.418,0.880,0.401,0.906,0.001
1568492896428,2019-09-14T16:28:16.428,0.890,0.403,0.906,0.000
1568492896438,2019-09-14T16:28:16.438,0.900,0.408,0.904,-0.001
1568492896448,2019-09-14T16:28:16.448,0.910,0.406,0.902,0.000
1568492896458,2019-09-14T16:28:16.458,0.920,0.409,0.905,0.001
1568492896468,2019-09-14T16:28:16.468,0.930,0.408,0.905,0.000
1568492896478,2019-09-14T16:28:16.478,0.940,0.406,0.909,-0.003
1568492896488,2019-09-14T16:28:16.488,0.950,0.407,0.911,-0.002
1568492896498,2019-09-14T16:28:16.498,0.960,0.404,0.914,0.000
1568492896508,2019-09-14T16:28:16.508,0.970,0.404,0.912,-0.002
1568492896518,2019-09-14T16:28:16.518,0.980,0.405,0.907,-0.002
1568492896528,2019-09-14T16:28:16.528,0.990,0.407,0.908,-0.002
1568492896538,2019-09-14T16:28:16.538,1.000,0.411,0.912,-0.003
1568492896548,2019-09-14T16:28:16.548,1.010,0.410,0.915,-0.003
1568492896558,2019-09-14T16:28:16.558,1.020,0.408,0.913,-0.004
1568492896568,2019-09-14T16:28:16.568,1.030,0.406,0.911,-0.002
1568492896578,2019-09-14T16:28:16.578,1.040,0.410,0.913,-0.005
1568492896588,2019-09-14T16:28:16.588,1.050,0.412,0.909,-0.003
1568492896598,2019-09-14T16:28:16.598,1.060,0.406,0.902,-0.000
1568492896608,2019-09-14T16:28:16.608,1.070,0.406,0.908,-0.001
1568492896618,2019-09-14T16:28:16.618,1.080,0.411,0.924,-0.003
1568492896628,2019-09-14T16:28:16.628,1.090,0.414,0.928,-0.002
1568492896638,2019-09-14T16:28:16.638,1.100,0.412,0.916,-0.004
