epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1572979260361,2019-11-05T13:41:00.361,0.000,1.220,1.646,-1.829
1572979260371,2019-11-05T13:41:00.371,0.010,1.524,1.463,-2.073
1572979260381,2019-11-05T13:41:00.381,0.020,1.341,1.159,-2.012
1572979260391,2019-11-05T13:41:00.391,0.030,1.037,1.402,-1.707
1572979260401,2019-11-05T13:41:00.401,0.040,0.915,1.341,-1.829
1572979260411,2019-11-05T13:41:00.411,0.050,0.610,1.220,-2.073
1572979260421,2019-11-05T13:41:00.421,0.060,0.549,1.098,-2.256
1572979260431,2019-11-05T13:41:00.431,0.070,0.610,0.671,-2.622
1572979260441,2019-11-05T13:41:00.441,0.080,0.671,0.488,-2.744
1572979260451,2019-11-05T13:41:00.451,0.090,0.427,0.549,-2.805
1572979260461,2019-11-05T13:41:00.461,0.100,0.244,0.427,-2.927
1572979260471,2019-11-05T13:41:00.471,0.110,0.061,0.427,-3.232
1572979260481,2019-11-05T13:41:00.481,0.120,0.122,0.305,-3.780
1572979260491,2019-11-05T13:41:00.491,0.130,0.061,-0.061,-4.329
1572979260501,2019-11-05T13:41:00.501,0.140,-0.122,0.061,-4.634
1572979260511,2019-11-05T13:41:00.511,0.150,-0.183,0.061,-5.061
1572979260521,2019-11-05T13:41:00.521,0.160,0.061,0.000,-5.915
1572979260531,2019-11-05T13:41:00.531,0.170,0.427,0.000,-6.829
1572979260541,2019-11-05T13:41:00.541,0.180,0.549,-0.122,-7.378
1572979260551,2019-11-05T13:41:00.551,0.190,0.244,-0.061,-8.110
1572979260561,2019-11-05T13:41:00.561,0.200,0.183,0.183,-8.963
1572979260571,2019-11-05T13:41:00.571,0.210,0.610,0.183,-9.817
1572979260581,2019-11-05T13:41:00.581,0.220,1.037,0.305,-10.305
1572979260591,2019-11-05T13:41:00.591,0.230,1.220,0.732,-10.549
1572979260601,2019-11-05T13:41:00.601,0.240,0.976,0.366,-10.427
1572979260611,2019-11-05T13:41:00.611,0.250,0.915,-0.793,-10.000
1572979260621,2019-11-05T13:41:00.621,0.260,0.549,-0.915,-9.878
1572979260631,2019-11-05T13:41:00.631,0.270,-0.610,-1.220,-10.366
1572979260641,2019-11-05T13:41:00.641,0.280,-0.732,-1.890,-11.829
1572979260651,2019-11-05T13:41:00.651,0.290,-0.305,-2.866,-13.780
1572979260661,2019-11-05T13:41:00.661,0.300,-0.549,-3.232,-15.488
1572979260671,2019-11-05T13:41:00.671,0.310,-0.854,-2.988,-16.768
