epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1572979260440,2019-11-05T13:41:00.440,0.000,-0.211,0.818,-0.469
1572979260450,2019-11-05T13:41:00.450,0.010,-0.213,0.824,-0.478
1572979260460,2019-11-05T13:41:00.460,0.020,-0.208,0.818,-0.475
1572979260470,2019-11-05T13:41:00.470,0.030,-0.205,0.815,-0.469
1572979260480,2019-11-05T13:41:00.480,0.040,-0.208,0.814,-0.474
1572979260490,2019-11-05T13:41:00.490,0.050,-0.203,0.819,-0.473
1572979260500,2019-11-05T13:41:00.500,0.060,-0.206,0.816,-0.473
1572979260510,2019-11-05T13:41:00.510,0.070,-0.204,0.812,-0.472
1572979260520,2019-11-05T13:41:00.520,0.080,-0.204,0.810,-0.469
1572979260530,2019-11-05T13:41:00.530,0.090,-0.210,0.812,-0.471
1572979260540,2019-11-05T13:41:00.540,0.100,-0.207,0.814,-0.469
1572979260550,2019-11-05T13:41:00.550,0.110,-0.203,0.813,-0.470
1572979260560,2019-11-05T13:41:00.560,0.120,-0.208,0.808,-0.470
1572979260570,2019-11-05T13:41:00.570,0.130,-0.213,0.804,-0.466
1572979260580,2019-11-05T13:41:00.580,0.140,-0.222,0.809,-0.471
1572979260590,2019-11-05T13:41:00.590,0.150,-0.239,0.815,-0.479
1572979260600,2019-11-05T13:41:00.600,0.160,-0.244,0.820,-0.472
1572979260610,2019-11-05T13:41:00.610,0.170,-0.231,0.818,-0.469
1572979260620,2019-11-05T13:41:00.620,0.180,-0.229,0.820,-0.476
1572979260630,2019-11-05T13:41:00.630,0.190,-0.228,0.808,-0.475
1572979260640,2019-11-05T13:41:00.640,0.200,-0.229,0.798,-0.474
1572979260650,2019-11-05T13:41:00.650,0.210,-0.226,0.803,-0.473
1572979260660,2019-11-05T13:41:00.660,0.220,-0.221,0.810,-0.479
1572979260670,2019-11-05T13:41:00.670,0.230,-0.216,0.817,-0.480
1572979260680,2019-11-05T13:41:00.680,0.240,-0.220,0.830,-0.484
1572979260690,2019-11-05T13:41:00.690,0.250,-0.237,0.842,-0.495
1572979260700,2019-11-05T13:41:00.700,0.260,-0.246,0.843,-0.496
1572979260710,2019-11-05T13:41:00.710,0.270,-0.254,0.837,-0.484
1572979260720,2019-11-05T13:41:00.720,0.280,-0.267,0.827,-0.485
1572979260730,2019-11-05T13:41:00.730,0.290,-0.266,0.818,-0.473
1572979260740,2019-11-05T13:41:00.740,0.300,-0.271,0.817,-0.469
1572979260750,2019-11-05T13:41:00.750,0.310,-0.272,0.813,-0.466
1572979260760,2019-11-05T13:41:00.760,0.320,-0.275,0.807,-0.461
1572979260770,2019-11-05T13:41:00.770,0.330,-0.281,0.805,-0.462
1572979260780,2019-11-05T13:41:00.780,0.340,-0.281,0.802,-0.460
1572979260790,2019-11-05T13:41:00.790,0.350,-0.280,0.801,-0.456
1572979260800,2019-11-05T13:41:00.800,0.360,-0.277,0.803,-0.460
1572979260810,2019-11-05T13:41:00.810,0.370,-0.279,0.804,-0.463
1572979260820,2019-11-05T13:41:00.820,0.380,-0.273,0.806,-0.461
1572979260830,2019-11-05T13:41:00.830,0.390,-0.264,0.811,-0.466
1572979260840,2019-11-05T13:41:00.840,0.400,-0.264,0.811,-0.473
1572979260850,2019-11-05T13:41:00.850,0.410,-0.264,0.811,-0.474
1572979260860,2019-11-05T13:41:00.860,0.420,-0.257,0.813,-0.473
1572979260870,2019-11-05T13:41:00.870,0.430,-0.255,0.813,-0.479
1572979260880,2019-11-05T13:41:00.880,0.440,-0.248,0.811,-0.476
1572979260890,2019-11-05T13:41:00.890,0.450,-0.244,0.810,-0.480
1572979260900,2019-11-05T13:41:00.900,0.460,-0.246,0.812,-0.482
1572979260910,2019-11-05T13:41:00.910,0.470,-0.240,0.811,-0.481
1572979260920,2019-11-05T13:41:00.920,0.480,-0.238,0.808,-0.483
1572979260930,2019-11-05T13:41:00.930,0.490,-0.236,0.803,-0.483
1572979260940,2019-11-05T13:41:00.940,0.500,-0.231,0.800,-0.483
1572979260950,2019-11-05T13:41:00.950,0.510,-0.230,0.801,-0.487
1572979260960,2019-11-05T13:41:00.960,0.520,-0.229,0.801,-0.486
1572979260970,2019-11-05T13:41:00.970,0.530,-0.231,0.798,-0.489
1572979260980,2019-11-05T13:41:00.980,0.540,-0.228,0.797,-0.487
1572979260990,2019-11-05T13:41:00.990,0.550,-0.230,0.798,-0.485
1572979261000,2019-11-05T13:41:01.000,0.560,-0.235,0.797,-0.485
1572979261010,2019-11-05T13:41:01.010,0.570,-0.238,0.798,-0.482
