epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574116915038,2019-11-18T17:41:55.038,0.000,0.506,-0.864,-0.102
1574116915048,2019-11-18T17:41:55.048,0.010,0.512,-0.872,-0.101
1574116915058,2019-11-18T17:41:55.058,0.020,0.513,-0.864,-0.098
1574116915068,2019-11-18T17:41:55.068,0.030,0.512,-0.864,-0.096
1574116915078,2019-11-18T17:41:55.078,0.040,0.509,-0.873,-0.088
1574116915088,2019-11-18T17:41:55.088,0.050,0.508,-0.888,-0.083
1574116915098,2019-11-18T17:41:55.098,0.060,0.506,-0.908,-0.077
1574116915108,2019-11-18T17:41:55.108,0.070,0.507,-0.923,-0.073
1574116915118,2019-11-18T17:41:55.118,0.080,0.511,-0.923,-0.069
1574116915128,2019-11-18T17:41:55.128,0.090,0.511,-0.930,-0.061
1574116915138,2019-11-18T17:41:55.138,0.100,0.516,-0.944,-0.057
1574116915148,2019-11-18T17:41:55.148,0.110,0.512,-0.945,-0.050
1574116915158,2019-11-18T17:41:55.158,0.120,0.505,-0.922,-0.046
1574116915168,2019-11-18T17:41:55.168,0.130,0.494,-0.882,-0.044
1574116915178,2019-11-18T17:41:55.178,0.140,0.479,-0.844,-0.041
1574116915188,2019-11-18T17:41:55.188,0.150,0.470,-0.819,-0.036
1574116915198,2019-11-18T17:41:55.198,0.160,0.462,-0.798,-0.037
1574116915208,2019-11-18T17:41:55.208,0.170,0.458,-0.790,-0.034
1574116915218,2019-11-18T17:41:55.218,0.180,0.457,-0.806,-0.032
1574116915228,2019-11-18T17:41:55.228,0.190,0.464,-0.831,-0.031
1574116915238,2019-11-18T17:41:55.238,0.200,0.461,-0.845,-0.026
1574116915248,2019-11-18T17:41:55.248,0.210,0.453,-0.846,-0.019
1574116915258,2019-11-18T17:41:55.258,0.220,0.452,-0.847,-0.014
1574116915268,2019-11-18T17:41:55.268,0.230,0.458,-0.853,-0.008
1574116915278,2019-11-18T17:41:55.278,0.240,0.460,-0.840,-0.002
1574116915288,2019-11-18T17:41:55.288,0.250,0.455,-0.832,0.005
1574116915298,2019-11-18T17:41:55.298,0.260,0.459,-0.839,0.011
1574116915308,2019-11-18T17:41:55.308,0.270,0.462,-0.846,0.017
1574116915318,2019-11-18T17:41:55.318,0.280,0.454,-0.857,0.023
1574116915328,2019-11-18T17:41:55.328,0.290,0.447,-0.877,0.030
1574116915338,2019-11-18T17:41:55.338,0.300,0.442,-0.894,0.035
1574116915348,2019-11-18T17:41:55.348,0.310,0.438,-0.910,0.042
1574116915358,2019-11-18T17:41:55.358,0.320,0.438,-0.919,0.049
1574116915368,2019-11-18T17:41:55.368,0.330,0.436,-0.907,0.055
1574116915378,2019-11-18T17:41:55.378,0.340,0.431,-0.880,0.063
1574116915388,2019-11-18T17:41:55.388,0.350,0.427,-0.863,0.064
1574116915398,2019-11-18T17:41:55.398,0.360,0.426,-0.844,0.062
1574116915408,2019-11-18T17:41:55.408,0.370,0.425,-0.819,0.061
1574116915418,2019-11-18T17:41:55.418,0.380,0.416,-0.798,0.056
1574116915428,2019-11-18T17:41:55.428,0.390,0.399,-0.800,0.047
1574116915438,2019-11-18T17:41:55.438,0.400,0.402,-0.813,0.026
1574116915448,2019-11-18T17:41:55.448,0.410,0.407,-0.804,0.015
1574116915458,2019-11-18T17:41:55.458,0.420,0.395,-0.793,0.004
1574116915468,2019-11-18T17:41:55.468,0.430,0.377,-0.795,-0.019
1574116915478,2019-11-18T17:41:55.478,0.440,0.371,-0.793,-0.045
1574116915488,2019-11-18T17:41:55.488,0.450,0.366,-0.798,-0.055
1574116915498,2019-11-18T17:41:55.498,0.460,0.357,-0.800,-0.067
1574116915508,2019-11-18T17:41:55.508,0.470,0.340,-0.799,-0.090
1574116915518,2019-11-18T17:41:55.518,0.480,0.327,-0.785,-0.101
1574116915528,2019-11-18T17:41:55.528,0.490,0.327,-0.780,-0.103
1574116915538,2019-11-18T17:41:55.538,0.500,0.326,-0.794,-0.117
1574116915548,2019-11-18T17:41:55.548,0.510,0.325,-0.808,-0.135
1574116915558,2019-11-18T17:41:55.558,0.520,0.352,-0.793,-0.149
1574116915568,2019-11-18T17:41:55.568,0.530,0.376,-0.781,-0.170
1574116915578,2019-11-18T17:41:55.578,0.540,0.392,-0.771,-0.195
1574116915588,2019-11-18T17:41:55.588,0.550,0.419,-0.726,-0.228
1574116915598,2019-11-18T17:41:55.598,0.560,0.451,-0.655,-0.256
1574116915608,2019-11-18T17:41:55.608,0.570,0.493,-0.637,-0.292
1574116915618,2019-11-18T17:41:55.618,0.580,0.555,-0.682,-0.344
1574116915628,2019-11-18T17:41:55.628,0.590,0.656,-0.741,-0.370
1574116915638,2019-11-18T17:41:55.638,0.600,0.751,-0.805,-0.379
1574116915648,2019-11-18T17:41:55.648,0.610,0.817,-0.920,-0.392
1574116915658,2019-11-18T17:41:55.658,0.620,0.859,-1.040,-0.441
1574116915668,2019-11-18T17:41:55.668,0.630,0.865,-1.053,-0.516
1574116915678,2019-11-18T17:41:55.678,0.640,0.845,-0.983,-0.571
1574116915688,2019-11-18T17:41:55.688,0.650,0.843,-0.888,-0.576
1574116915698,2019-11-18T17:41:55.698,0.660,0.853,-0.828,-0.555
1574116915708,2019-11-18T17:41:55.708,0.670,0.854,-0.779,-0.547
1574116915718,2019-11-18T17:41:55.718,0.680,0.839,-0.691,-0.537
1574116915728,2019-11-18T17:41:55.728,0.690,0.872,-0.552,-0.564
1574116915738,2019-11-18T17:41:55.738,0.700,0.911,-0.455,-0.547
1574116915748,2019-11-18T17:41:55.748,0.710,0.941,-0.479,-0.532
1574116915758,2019-11-18T17:41:55.758,0.720,0.956,-0.564,-0.548
1574116915768,2019-11-18T17:41:55.768,0.730,0.944,-0.567,-0.596
1574116915778,2019-11-18T17:41:55.778,0.740,0.895,-0.505,-0.645
1574116915788,2019-11-18T17:41:55.788,0.750,0.876,-0.476,-0.671
1574116915798,2019-11-18T17:41:55.798,0.760,0.896,-0.510,-0.663
1574116915808,2019-11-18T17:41:55.808,0.770,0.944,-0.583,-0.640
1574116915818,2019-11-18T17:41:55.818,0.780,0.986,-0.632,-0.623
1574116915828,2019-11-18T17:41:55.828,0.790,1.001,-0.621,-0.610
1574116915838,2019-11-18T17:41:55.838,0.800,0.995,-0.559,-0.589
1574116915848,2019-11-18T17:41:55.848,0.810,0.993,-0.508,-0.558
1574116915858,2019-11-18T17:41:55.858,0.820,0.987,-0.510,-0.542
1574116915868,2019-11-18T17:41:55.868,0.830,0.980,-0.539,-0.538
1574116915878,2019-11-18T17:41:55.878,0.840,0.972,-0.547,-0.539
1574116915888,2019-11-18T17:41:55.888,0.850,0.947,-0.558,-0.541
1574116915898,2019-11-18T17:41:55.898,0.860,0.915,-0.629,-0.556
1574116915908,2019-11-18T17:41:55.908,0.870,0.905,-0.702,-0.565
1574116915918,2019-11-18T17:41:55.918,0.880,0.901,-0.732,-0.559
1574116915928,2019-11-18T17:41:55.928,0.890,0.886,-0.731,-0.569
1574116915938,2019-11-18T17:41:55.938,0.900,0.861,-0.698,-0.579
1574116915948,2019-11-18T17:41:55.948,0.910,0.837,-0.645,-0.573
1574116915958,2019-11-18T17:41:55.958,0.920,0.816,-0.631,-0.567
1574116915968,2019-11-18T17:41:55.968,0.930,0.786,-0.670,-0.566
1574116915978,2019-11-18T17:41:55.978,0.940,0.782,-0.730,-0.559
1574116915988,2019-11-18T17:41:55.988,0.950,0.796,-0.760,-0.543
1574116915998,2019-11-18T17:41:55.998,0.960,0.782,-0.764,-0.527
1574116916008,2019-11-18T17:41:56.008,0.970,0.762,-0.740,-0.507
1574116916018,2019-11-18T17:41:56.018,0.980,0.754,-0.677,-0.466
1574116916028,2019-11-18T17:41:56.028,0.990,0.738,-0.627,-0.426
1574116916038,2019-11-18T17:41:56.038,1.000,0.717,-0.596,-0.400
1574116916048,2019-11-18T17:41:56.048,1.010,0.677,-0.574,-0.373
1574116916058,2019-11-18T17:41:56.058,1.020,0.636,-0.616,-0.355
1574116916068,2019-11-18T17:41:56.068,1.030,0.629,-0.677,-0.341
1574116916078,2019-11-18T17:41:56.078,1.040,0.622,-0.685,-0.324
1574116916088,2019-11-18T17:41:56.088,1.050,0.583,-0.642,-0.303
1574116916098,2019-11-18T17:41:56.098,1.060,0.550,-0.595,-0.272
1574116916108,2019-11-18T17:41:56.108,1.070,0.525,-0.562,-0.245
1574116916118,2019-11-18T17:41:56.118,1.080,0.496,-0.523,-0.208
1574116916128,2019-11-18T17:41:56.128,1.090,0.466,-0.507,-0.174
