epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574115061026,2019-11-18T17:11:01.026,0.000,9.817,-0.305,6.707
1574115061036,2019-11-18T17:11:01.036,0.010,9.817,-0.366,7.012
1574115061046,2019-11-18T17:11:01.046,0.020,10.305,-1.402,7.256
1574115061056,2019-11-18T17:11:01.056,0.030,9.878,-2.317,7.378
1574115061066,2019-11-18T17:11:01.066,0.040,8.659,-2.866,6.585
1574115061076,2019-11-18T17:11:01.076,0.050,7.134,-2.866,5.671
1574115061086,2019-11-18T17:11:01.086,0.060,4.878,-2.500,4.573
1574115061096,2019-11-18T17:11:01.096,0.070,2.317,-2.439,3.659
1574115061106,2019-11-18T17:11:01.106,0.080,0.366,-3.110,2.988
1574115061116,2019-11-18T17:11:01.116,0.090,-1.220,-4.390,2.195
1574115061126,2019-11-18T17:11:01.126,0.100,-2.866,-5.549,0.976
1574115061136,2019-11-18T17:11:01.136,0.110,-4.756,-6.159,-0.671
1574115061146,2019-11-18T17:11:01.146,0.120,-5.915,-5.854,-1.524
1574115061156,2019-11-18T17:11:01.156,0.130,-8.232,-4.329,-1.951
1574115061166,2019-11-18T17:11:01.166,0.140,-10.305,-2.012,-2.012
1574115061176,2019-11-18T17:11:01.176,0.150,-10.427,0.122,-1.585
1574115061186,2019-11-18T17:11:01.186,0.160,-9.085,1.524,-1.463
1574115061196,2019-11-18T17:11:01.196,0.170,-6.524,2.561,-1.524
1574115061206,2019-11-18T17:11:01.206,0.180,-3.841,4.024,-1.098
1574115061216,2019-11-18T17:11:01.216,0.190,-1.402,6.524,-0.427
1574115061226,2019-11-18T17:11:01.226,0.200,1.220,9.756,-0.671
1574115061236,2019-11-18T17:11:01.236,0.210,4.756,12.927,-2.134
1574115061246,2019-11-18T17:11:01.246,0.220,9.207,14.268,-3.902
1574115061256,2019-11-18T17:11:01.256,0.230,13.598,13.841,-3.963
1574115061266,2019-11-18T17:11:01.266,0.240,17.317,12.073,-2.378
1574115061276,2019-11-18T17:11:01.276,0.250,18.780,10.000,-0.183
1574115061286,2019-11-18T17:11:01.286,0.260,17.866,7.988,0.976
1574115061296,2019-11-18T17:11:01.296,0.270,16.280,6.037,0.854
1574115061306,2019-11-18T17:11:01.306,0.280,15.244,4.451,-0.427
1574115061316,2019-11-18T17:11:01.316,0.290,14.390,2.866,-1.890
1574115061326,2019-11-18T17:11:01.326,0.300,12.378,1.402,-4.146
1574115061336,2019-11-18T17:11:01.336,0.310,11.585,-0.366,-7.378
1574115061346,2019-11-18T17:11:01.346,0.320,11.463,-2.622,-10.976
1574115061356,2019-11-18T17:11:01.356,0.330,10.183,-5.122,-13.841
1574115061366,2019-11-18T17:11:01.366,0.340,9.329,-7.134,-14.451
1574115061376,2019-11-18T17:11:01.376,0.350,10.122,-8.659,-14.939
1574115061386,2019-11-18T17:11:01.386,0.360,10.549,-10.183,-17.195
1574115061396,2019-11-18T17:11:01.396,0.370,10.793,-11.220,-19.329
1574115061406,2019-11-18T17:11:01.406,0.380,11.890,-11.463,-19.024
1574115061416,2019-11-18T17:11:01.416,0.390,12.988,-10.793,-17.195
1574115061426,2019-11-18T17:11:01.426,0.400,13.049,-9.695,-16.646
1574115061436,2019-11-18T17:11:01.436,0.410,12.805,-8.780,-17.683
1574115061446,2019-11-18T17:11:01.446,0.420,12.927,-8.415,-19.085
1574115061456,2019-11-18T17:11:01.456,0.430,13.293,-8.415,-20.122
1574115061466,2019-11-18T17:11:01.466,0.440,14.756,-9.024,-21.524
1574115061476,2019-11-18T17:11:01.476,0.450,17.927,-10.000,-23.598
1574115061486,2019-11-18T17:11:01.486,0.460,21.646,-11.159,-26.707
1574115061496,2019-11-18T17:11:01.496,0.470,24.817,-12.683,-30.061
1574115061506,2019-11-18T17:11:01.506,0.480,27.622,-14.817,-32.805
1574115061516,2019-11-18T17:11:01.516,0.490,31.159,-18.049,-35.732
1574115061526,2019-11-18T17:11:01.526,0.500,36.402,-22.866,-39.024
1574115061536,2019-11-18T17:11:01.536,0.510,41.463,-28.110,-41.829
1574115061546,2019-11-18T17:11:01.546,0.520,43.171,-32.866,-41.768
1574115061556,2019-11-18T17:11:01.556,0.530,40.854,-36.524,-39.024
1574115061566,2019-11-18T17:11:01.566,0.540,36.646,-38.780,-35.793
1574115061576,2019-11-18T17:11:01.576,0.550,29.817,-38.841,-33.476
1574115061586,2019-11-18T17:11:01.586,0.560,21.159,-36.829,-32.134
1574115061596,2019-11-18T17:11:01.596,0.570,12.805,-34.085,-31.037
1574115061606,2019-11-18T17:11:01.606,0.580,5.488,-31.098,-30.244
1574115061616,2019-11-18T17:11:01.616,0.590,-1.951,-27.500,-27.744
1574115061626,2019-11-18T17:11:01.626,0.600,-8.415,-22.561,-21.890
1574115061636,2019-11-18T17:11:01.636,0.610,-12.012,-17.317,-14.207
1574115061646,2019-11-18T17:11:01.646,0.620,-13.659,-12.439,-8.780
1574115061656,2019-11-18T17:11:01.656,0.630,-15.793,-8.110,-7.256
1574115061666,2019-11-18T17:11:01.666,0.640,-17.988,-4.695,-7.744
1574115061676,2019-11-18T17:11:01.676,0.650,-19.085,-1.951,-8.293
1574115061686,2019-11-18T17:11:01.686,0.660,-19.451,0.732,-8.049
1574115061696,2019-11-18T17:11:01.696,0.670,-19.451,3.415,-7.134
1574115061706,2019-11-18T17:11:01.706,0.680,-18.476,5.854,-6.159
1574115061716,2019-11-18T17:11:01.716,0.690,-16.585,7.683,-5.488
1574115061726,2019-11-18T17:11:01.726,0.700,-14.573,9.207,-5.854
1574115061736,2019-11-18T17:11:01.736,0.710,-12.317,10.183,-6.402
1574115061746,2019-11-18T17:11:01.746,0.720,-9.329,10.305,-5.671
1574115061756,2019-11-18T17:11:01.756,0.730,-5.976,9.695,-3.841
1574115061766,2019-11-18T17:11:01.766,0.740,-3.110,8.415,-2.134
1574115061776,2019-11-18T17:11:01.776,0.750,-1.159,6.890,-1.220
1574115061786,2019-11-18T17:11:01.786,0.760,0.122,5.183,-0.732
1574115061796,2019-11-18T17:11:01.796,0.770,0.976,3.476,-0.610
1574115061806,2019-11-18T17:11:01.806,0.780,1.890,2.134,-0.061
1574115061816,2019-11-18T17:11:01.816,0.790,2.561,1.463,1.220
1574115061826,2019-11-18T17:11:01.826,0.800,2.927,1.280,2.622
