epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574118217995,2019-11-18T18:03:37.995,0.000,0.635,-0.688,-0.198
1574118218005,2019-11-18T18:03:38.005,0.010,0.670,-0.731,-0.196
1574118218015,2019-11-18T18:03:38.015,0.020,0.670,-0.749,-0.196
1574118218025,2019-11-18T18:03:38.025,0.030,0.672,-0.712,-0.198
1574118218035,2019-11-18T18:03:38.035,0.040,0.681,-0.633,-0.198
1574118218045,2019-11-18T18:03:38.045,0.050,0.663,-0.602,-0.201
1574118218055,2019-11-18T18:03:38.055,0.060,0.649,-0.678,-0.199
1574118218065,2019-11-18T18:03:38.065,0.070,0.678,-0.771,-0.197
1574118218075,2019-11-18T18:03:38.075,0.080,0.707,-0.780,-0.198
1574118218085,2019-11-18T18:03:38.085,0.090,0.680,-0.726,-0.201
1574118218095,2019-11-18T18:03:38.095,0.100,0.667,-0.702,-0.192
1574118218105,2019-11-18T18:03:38.105,0.110,0.675,-0.733,-0.202
1574118218115,2019-11-18T18:03:38.115,0.120,0.673,-0.751,-0.211
1574118218125,2019-11-18T18:03:38.125,0.130,0.678,-0.738,-0.208
1574118218135,2019-11-18T18:03:38.135,0.140,0.670,-0.719,-0.220
1574118218145,2019-11-18T18:03:38.145,0.150,0.657,-0.714,-0.222
1574118218155,2019-11-18T18:03:38.155,0.160,0.666,-0.721,-0.212
1574118218165,2019-11-18T18:03:38.165,0.170,0.670,-0.726,-0.214
1574118218175,2019-11-18T18:03:38.175,0.180,0.657,-0.712,-0.219
1574118218185,2019-11-18T18:03:38.185,0.190,0.653,-0.701,-0.220
1574118218195,2019-11-18T18:03:38.195,0.200,0.652,-0.697,-0.217
1574118218205,2019-11-18T18:03:38.205,0.210,0.650,-0.704,-0.211
1574118218215,2019-11-18T18:03:38.215,0.220,0.655,-0.699,-0.204
1574118218225,2019-11-18T18:03:38.225,0.230,0.653,-0.690,-0.195
1574118218235,2019-11-18T18:03:38.235,0.240,0.653,-0.693,-0.193
1574118218245,2019-11-18T18:03:38.245,0.250,0.651,-0.702,-0.197
1574118218255,2019-11-18T18:03:38.255,0.260,0.651,-0.699,-0.191
1574118218265,2019-11-18T18:03:38.265,0.270,0.654,-0.680,-0.187
1574118218275,2019-11-18T18:03:38.275,0.280,0.643,-0.668,-0.195
1574118218285,2019-11-18T18:03:38.285,0.290,0.643,-0.687,-0.203
1574118218295,2019-11-18T18:03:38.295,0.300,0.653,-0.725,-0.202
1574118218305,2019-11-18T18:03:38.305,0.310,0.668,-0.743,-0.198
1574118218315,2019-11-18T18:03:38.315,0.320,0.670,-0.736,-0.200
1574118218325,2019-11-18T18:03:38.325,0.330,0.660,-0.729,-0.202
1574118218335,2019-11-18T18:03:38.335,0.340,0.669,-0.741,-0.198
1574118218345,2019-11-18T18:03:38.345,0.350,0.675,-0.738,-0.200
1574118218355,2019-11-18T18:03:38.355,0.360,0.675,-0.722,-0.198
1574118218365,2019-11-18T18:03:38.365,0.370,0.678,-0.716,-0.202
1574118218375,2019-11-18T18:03:38.375,0.380,0.676,-0.716,-0.203
1574118218385,2019-11-18T18:03:38.385,0.390,0.678,-0.726,-0.200
1574118218395,2019-11-18T18:03:38.395,0.400,0.682,-0.727,-0.201
1574118218405,2019-11-18T18:03:38.405,0.410,0.680,-0.721,-0.197
1574118218415,2019-11-18T18:03:38.415,0.420,0.679,-0.714,-0.193
1574118218425,2019-11-18T18:03:38.425,0.430,0.679,-0.711,-0.192
1574118218435,2019-11-18T18:03:38.435,0.440,0.682,-0.710,-0.190
1574118218445,2019-11-18T18:03:38.445,0.450,0.676,-0.714,-0.189
1574118218455,2019-11-18T18:03:38.455,0.460,0.678,-0.722,-0.190
1574118218465,2019-11-18T18:03:38.465,0.470,0.684,-0.719,-0.190
1574118218475,2019-11-18T18:03:38.475,0.480,0.677,-0.707,-0.192
1574118218485,2019-11-18T18:03:38.485,0.490,0.667,-0.703,-0.193
1574118218495,2019-11-18T18:03:38.495,0.500,0.669,-0.709,-0.197
1574118218505,2019-11-18T18:03:38.505,0.510,0.666,-0.716,-0.197
1574118218515,2019-11-18T18:03:38.515,0.520,0.664,-0.719,-0.195
1574118218525,2019-11-18T18:03:38.525,0.530,0.661,-0.715,-0.196
1574118218535,2019-11-18T18:03:38.535,0.540,0.656,-0.714,-0.195
1574118218545,2019-11-18T18:03:38.545,0.550,0.655,-0.702,-0.199
1574118218555,2019-11-18T18:03:38.555,0.560,0.651,-0.688,-0.197
1574118218565,2019-11-18T18:03:38.565,0.570,0.645,-0.692,-0.194
1574118218575,2019-11-18T18:03:38.575,0.580,0.651,-0.705,-0.193
1574118218585,2019-11-18T18:03:38.585,0.590,0.660,-0.704,-0.190
1574118218595,2019-11-18T18:03:38.595,0.600,0.654,-0.700,-0.191
1574118218605,2019-11-18T18:03:38.605,0.610,0.653,-0.709,-0.186
1574118218615,2019-11-18T18:03:38.615,0.620,0.663,-0.717,-0.185
1574118218625,2019-11-18T18:03:38.625,0.630,0.665,-0.716,-0.187
1574118218635,2019-11-18T18:03:38.635,0.640,0.661,-0.711,-0.191
1574118218645,2019-11-18T18:03:38.645,0.650,0.658,-0.703,-0.192
1574118218655,2019-11-18T18:03:38.655,0.660,0.660,-0.708,-0.196
1574118218665,2019-11-18T18:03:38.665,0.670,0.662,-0.714,-0.198
1574118218675,2019-11-18T18:03:38.675,0.680,0.666,-0.716,-0.198
1574118218685,2019-11-18T18:03:38.685,0.690,0.671,-0.716,-0.198
1574118218695,2019-11-18T18:03:38.695,0.700,0.670,-0.721,-0.197
1574118218705,2019-11-18T18:03:38.705,0.710,0.673,-0.721,-0.199
1574118218715,2019-11-18T18:03:38.715,0.720,0.673,-0.718,-0.202
1574118218725,2019-11-18T18:03:38.725,0.730,0.675,-0.719,-0.199
1574118218735,2019-11-18T18:03:38.735,0.740,0.678,-0.721,-0.200
1574118218745,2019-11-18T18:03:38.745,0.750,0.674,-0.717,-0.200
1574118218755,2019-11-18T18:03:38.755,0.760,0.672,-0.714,-0.201
1574118218765,2019-11-18T18:03:38.765,0.770,0.674,-0.715,-0.200
1574118218775,2019-11-18T18:03:38.775,0.780,0.675,-0.720,-0.195
1574118218785,2019-11-18T18:03:38.785,0.790,0.677,-0.726,-0.192
1574118218795,2019-11-18T18:03:38.795,0.800,0.679,-0.721,-0.190
1574118218805,2019-11-18T18:03:38.805,0.810,0.672,-0.707,-0.191
1574118218815,2019-11-18T18:03:38.815,0.820,0.669,-0.708,-0.188
1574118218825,2019-11-18T18:03:38.825,0.830,0.672,-0.714,-0.193
1574118218835,2019-11-18T18:03:38.835,0.840,0.672,-0.714,-0.192
1574118218845,2019-11-18T18:03:38.845,0.850,0.667,-0.714,-0.192
1574118218855,2019-11-18T18:03:38.855,0.860,0.664,-0.709,-0.194
1574118218865,2019-11-18T18:03:38.865,0.870,0.661,-0.707,-0.197
1574118218875,2019-11-18T18:03:38.875,0.880,0.661,-0.707,-0.198
1574118218885,2019-11-18T18:03:38.885,0.890,0.665,-0.700,-0.195
1574118218895,2019-11-18T18:03:38.895,0.900,0.665,-0.700,-0.193
1574118218905,2019-11-18T18:03:38.905,0.910,0.668,-0.705,-0.193
1574118218915,2019-11-18T18:03:38.915,0.920,0.670,-0.703,-0.194
1574118218925,2019-11-18T18:03:38.925,0.930,0.669,-0.700,-0.194
1574118218935,2019-11-18T18:03:38.935,0.940,0.670,-0.701,-0.194
1574118218945,2019-11-18T18:03:38.945,0.950,0.675,-0.710,-0.195
1574118218955,2019-11-18T18:03:38.955,0.960,0.676,-0.711,-0.198
1574118218965,2019-11-18T18:03:38.965,0.970,0.674,-0.708,-0.201
1574118218975,2019-11-18T18:03:38.975,0.980,0.673,-0.708,-0.208
1574118218985,2019-11-18T18:03:38.985,0.990,0.674,-0.710,-0.212
1574118218995,2019-11-18T18:03:38.995,1.000,0.676,-0.709,-0.210
1574118219005,2019-11-18T18:03:39.005,1.010,0.673,-0.707,-0.212
1574118219015,2019-11-18T18:03:39.015,1.020,0.672,-0.711,-0.213
1574118219025,2019-11-18T18:03:39.025,1.030,0.675,-0.710,-0.216
1574118219035,2019-11-18T18:03:39.035,1.040,0.671,-0.711,-0.215
1574118219045,2019-11-18T18:03:39.045,1.050,0.677,-0.713,-0.213
1574118219055,2019-11-18T18:03:39.055,1.060,0.678,-0.713,-0.212
1574118219065,2019-11-18T18:03:39.065,1.070,0.672,-0.708,-0.210
1574118219075,2019-11-18T18:03:39.075,1.080,0.672,-0.708,-0.211
1574118219085,2019-11-18T18:03:39.085,1.090,0.677,-0.713,-0.208
1574118219095,2019-11-18T18:03:39.095,1.100,0.676,-0.711,-0.208
1574118219105,2019-11-18T18:03:39.105,1.110,0.672,-0.703,-0.205
1574118219115,2019-11-18T18:03:39.115,1.120,0.674,-0.696,-0.202
1574118219125,2019-11-18T18:03:39.125,1.130,0.673,-0.704,-0.202
1574118219135,2019-11-18T18:03:39.135,1.140,0.675,-0.707,-0.199
1574118219145,2019-11-18T18:03:39.145,1.150,0.677,-0.702,-0.196
1574118219155,2019-11-18T18:03:39.155,1.160,0.675,-0.698,-0.197
1574118219165,2019-11-18T18:03:39.165,1.170,0.676,-0.702,-0.199
1574118219175,2019-11-18T18:03:39.175,1.180,0.679,-0.708,-0.199
1574118219185,2019-11-18T18:03:39.185,1.190,0.677,-0.707,-0.195
1574118219195,2019-11-18T18:03:39.195,1.200,0.676,-0.706,-0.199
1574118219205,2019-11-18T18:03:39.205,1.210,0.673,-0.706,-0.197
1574118219215,2019-11-18T18:03:39.215,1.220,0.674,-0.706,-0.196
1574118219225,2019-11-18T18:03:39.225,1.230,0.672,-0.702,-0.195
1574118219235,2019-11-18T18:03:39.235,1.240,0.673,-0.705,-0.193
1574118219245,2019-11-18T18:03:39.245,1.250,0.675,-0.708,-0.196
1574118219255,2019-11-18T18:03:39.255,1.260,0.674,-0.708,-0.194
1574118219265,2019-11-18T18:03:39.265,1.270,0.678,-0.700,-0.196
1574118219275,2019-11-18T18:03:39.275,1.280,0.681,-0.695,-0.190
1574118219285,2019-11-18T18:03:39.285,1.290,0.682,-0.700,-0.187
1574118219295,2019-11-18T18:03:39.295,1.300,0.684,-0.699,-0.190
1574118219305,2019-11-18T18:03:39.305,1.310,0.683,-0.695,-0.192
1574118219315,2019-11-18T18:03:39.315,1.320,0.678,-0.701,-0.195
1574118219325,2019-11-18T18:03:39.325,1.330,0.680,-0.708,-0.197
1574118219335,2019-11-18T18:03:39.335,1.340,0.684,-0.710,-0.200
1574118219345,2019-11-18T18:03:39.345,1.350,0.682,-0.708,-0.197
1574118219355,2019-11-18T18:03:39.355,1.360,0.682,-0.708,-0.198
1574118219365,2019-11-18T18:03:39.365,1.370,0.681,-0.706,-0.197
1574118219375,2019-11-18T18:03:39.375,1.380,0.680,-0.706,-0.201
1574118219385,2019-11-18T18:03:39.385,1.390,0.676,-0.703,-0.201
1574118219395,2019-11-18T18:03:39.395,1.400,0.674,-0.708,-0.205
1574118219405,2019-11-18T18:03:39.405,1.410,0.675,-0.708,-0.205
1574118219415,2019-11-18T18:03:39.415,1.420,0.675,-0.707,-0.205
1574118219425,2019-11-18T18:03:39.425,1.430,0.674,-0.702,-0.204
1574118219435,2019-11-18T18:03:39.435,1.440,0.670,-0.695,-0.202
1574118219445,2019-11-18T18:03:39.445,1.450,0.670,-0.699,-0.201
1574118219455,2019-11-18T18:03:39.455,1.460,0.672,-0.705,-0.203
1574118219465,2019-11-18T18:03:39.465,1.470,0.672,-0.703,-0.204
1574118219475,2019-11-18T18:03:39.475,1.480,0.669,-0.700,-0.202
1574118219485,2019-11-18T18:03:39.485,1.490,0.671,-0.698,-0.202
1574118219495,2019-11-18T18:03:39.495,1.500,0.676,-0.700,-0.200
1574118219505,2019-11-18T18:03:39.505,1.510,0.677,-0.699,-0.202
1574118219515,2019-11-18T18:03:39.515,1.520,0.678,-0.703,-0.201
1574118219525,2019-11-18T18:03:39.525,1.530,0.678,-0.705,-0.198
1574118219535,2019-11-18T18:03:39.535,1.540,0.680,-0.707,-0.202
1574118219545,2019-11-18T18:03:39.545,1.550,0.678,-0.702,-0.202
1574118219555,2019-11-18T18:03:39.555,1.560,0.678,-0.701,-0.201
1574118219565,2019-11-18T18:03:39.565,1.570,0.679,-0.707,-0.203
1574118219575,2019-11-18T18:03:39.575,1.580,0.677,-0.709,-0.203
1574118219585,2019-11-18T18:03:39.585,1.590,0.676,-0.707,-0.203
1574118219595,2019-11-18T18:03:39.595,1.600,0.677,-0.705,-0.202
1574118219605,2019-11-18T18:03:39.605,1.610,0.677,-0.703,-0.201
1574118219615,2019-11-18T18:03:39.615,1.620,0.680,-0.701,-0.201
1574118219625,2019-11-18T18:03:39.625,1.630,0.679,-0.702,-0.197
1574118219635,2019-11-18T18:03:39.635,1.640,0.676,-0.700,-0.197
1574118219645,2019-11-18T18:03:39.645,1.650,0.679,-0.703,-0.194
1574118219655,2019-11-18T18:03:39.655,1.660,0.684,-0.702,-0.194
1574118219665,2019-11-18T18:03:39.665,1.670,0.679,-0.700,-0.194
