epoch (ms),time (-13:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1574104596727,2019-11-18T14:16:36.727,0.000,10.671,2.012,-5.671
1574104596737,2019-11-18T14:16:36.737,0.010,10.366,1.768,-5.549
1574104596747,2019-11-18T14:16:36.747,0.020,10.183,1.463,-5.122
1574104596757,2019-11-18T14:16:36.757,0.030,9.939,0.854,-4.878
1574104596767,2019-11-18T14:16:36.767,0.040,9.573,0.366,-4.512
1574104596777,2019-11-18T14:16:36.777,0.050,9.268,-0.244,-4.268
1574104596787,2019-11-18T14:16:36.787,0.060,8.902,-0.793,-4.268
1574104596797,2019-11-18T14:16:36.797,0.070,8.476,-1.341,-4.390
1574104596807,2019-11-18T14:16:36.807,0.080,7.988,-1.890,-4.451
1574104596817,2019-11-18T14:16:36.817,0.090,7.683,-2.500,-4.451
1574104596827,2019-11-18T14:16:36.827,0.100,7.439,-3.232,-4.329
1574104596837,2019-11-18T14:16:36.837,0.110,7.134,-3.841,-4.329
1574104596847,2019-11-18T14:16:36.847,0.120,6.951,-4.451,-4.512
1574104596857,2019-11-18T14:16:36.857,0.130,6.707,-5.000,-4.939
1574104596867,2019-11-18T14:16:36.867,0.140,6.524,-5.732,-5.305
1574104596877,2019-11-18T14:16:36.877,0.150,6.341,-6.159,-5.610
1574104596887,2019-11-18T14:16:36.887,0.160,5.793,-6.524,-5.976
1574104596897,2019-11-18T14:16:36.897,0.170,5.000,-6.768,-6.341
1574104596907,2019-11-18T14:16:36.907,0.180,4.390,-6.585,-6.524
1574104596917,2019-11-18T14:16:36.917,0.190,3.780,-6.280,-6.402
1574104596927,2019-11-18T14:16:36.927,0.200,3.354,-5.610,-6.159
1574104596937,2019-11-18T14:16:36.937,0.210,3.232,-5.000,-5.793
1574104596947,2019-11-18T14:16:36.947,0.220,3.171,-4.451,-5.488
1574104596957,2019-11-18T14:16:36.957,0.230,3.415,-4.085,-5.061
1574104596967,2019-11-18T14:16:36.967,0.240,3.841,-3.598,-4.878
1574104596977,2019-11-18T14:16:36.977,0.250,4.024,-3.171,-4.817
1574104596987,2019-11-18T14:16:36.987,0.260,4.024,-2.744,-4.756
1574104596997,2019-11-18T14:16:36.997,0.270,4.207,-2.439,-4.817
1574104597007,2019-11-18T14:16:37.007,0.280,4.329,-2.134,-4.878
1574104597017,2019-11-18T14:16:37.017,0.290,4.329,-1.951,-4.939
1574104597027,2019-11-18T14:16:37.027,0.300,4.329,-1.890,-4.939
1574104597037,2019-11-18T14:16:37.037,0.310,4.390,-1.951,-5.122
1574104597047,2019-11-18T14:16:37.047,0.320,4.634,-2.134,-5.488
1574104597057,2019-11-18T14:16:37.057,0.330,5.183,-2.500,-5.610
1574104597067,2019-11-18T14:16:37.067,0.340,5.854,-2.378,-5.671
1574104597077,2019-11-18T14:16:37.077,0.350,6.402,-2.256,-5.732
1574104597087,2019-11-18T14:16:37.087,0.360,6.646,-2.073,-5.671
1574104597097,2019-11-18T14:16:37.097,0.370,6.890,-1.707,-5.305
1574104597107,2019-11-18T14:16:37.107,0.380,7.317,-1.463,-5.061
1574104597117,2019-11-18T14:16:37.117,0.390,8.049,-1.402,-4.817
1574104597127,2019-11-18T14:16:37.127,0.400,8.902,-1.524,-4.634
1574104597137,2019-11-18T14:16:37.137,0.410,9.756,-1.951,-4.573
1574104597147,2019-11-18T14:16:37.147,0.420,10.488,-2.439,-4.695
1574104597157,2019-11-18T14:16:37.157,0.430,11.280,-3.232,-4.817
1574104597167,2019-11-18T14:16:37.167,0.440,11.951,-4.207,-5.122
1574104597177,2019-11-18T14:16:37.177,0.450,12.561,-5.488,-5.610
1574104597187,2019-11-18T14:16:37.187,0.460,12.988,-6.829,-6.098
1574104597197,2019-11-18T14:16:37.197,0.470,13.232,-8.354,-6.524
1574104597207,2019-11-18T14:16:37.207,0.480,13.598,-9.939,-6.707
1574104597217,2019-11-18T14:16:37.217,0.490,14.024,-11.463,-6.646
1574104597227,2019-11-18T14:16:37.227,0.500,14.695,-12.866,-6.646
1574104597237,2019-11-18T14:16:37.237,0.510,15.122,-13.902,-6.768
1574104597247,2019-11-18T14:16:37.247,0.520,15.366,-14.634,-6.768
1574104597257,2019-11-18T14:16:37.257,0.530,15.671,-15.061,-6.768
1574104597267,2019-11-18T14:16:37.267,0.540,15.793,-15.305,-6.768
1574104597277,2019-11-18T14:16:37.277,0.550,15.610,-15.427,-6.829
1574104597287,2019-11-18T14:16:37.287,0.560,15.732,-15.427,-6.890
1574104597297,2019-11-18T14:16:37.297,0.570,15.854,-15.427,-6.951
1574104597307,2019-11-18T14:16:37.307,0.580,16.037,-15.305,-6.890
1574104597317,2019-11-18T14:16:37.317,0.590,16.159,-15.244,-6.768
1574104597327,2019-11-18T14:16:37.327,0.600,16.341,-15.305,-6.890
1574104597337,2019-11-18T14:16:37.337,0.610,16.463,-15.122,-6.951
1574104597347,2019-11-18T14:16:37.347,0.620,16.159,-14.634,-7.317
1574104597357,2019-11-18T14:16:37.357,0.630,15.305,-13.659,-7.866
1574104597367,2019-11-18T14:16:37.367,0.640,14.329,-12.683,-8.415
1574104597377,2019-11-18T14:16:37.377,0.650,13.720,-11.585,-9.085
1574104597387,2019-11-18T14:16:37.387,0.660,13.476,-10.488,-9.817
1574104597397,2019-11-18T14:16:37.397,0.670,13.659,-9.695,-10.305
1574104597407,2019-11-18T14:16:37.407,0.680,13.963,-9.207,-10.427
1574104597417,2019-11-18T14:16:37.417,0.690,14.146,-9.085,-10.305
1574104597427,2019-11-18T14:16:37.427,0.700,14.146,-9.146,-9.939
1574104597437,2019-11-18T14:16:37.437,0.710,14.329,-9.268,-9.634
1574104597447,2019-11-18T14:16:37.447,0.720,14.756,-9.756,-9.390
1574104597457,2019-11-18T14:16:37.457,0.730,15.183,-10.061,-9.390
1574104597467,2019-11-18T14:16:37.467,0.740,15.671,-10.305,-9.817
1574104597477,2019-11-18T14:16:37.477,0.750,15.976,-10.488,-10.610
1574104597487,2019-11-18T14:16:37.487,0.760,15.732,-10.366,-11.646
1574104597497,2019-11-18T14:16:37.497,0.770,15.427,-10.305,-12.866
1574104597507,2019-11-18T14:16:37.507,0.780,14.756,-10.061,-13.963
1574104597517,2019-11-18T14:16:37.517,0.790,13.963,-9.878,-14.878
1574104597527,2019-11-18T14:16:37.527,0.800,13.171,-9.634,-15.366
1574104597537,2019-11-18T14:16:37.537,0.810,12.561,-9.634,-15.244
1574104597547,2019-11-18T14:16:37.547,0.820,11.951,-9.634,-14.878
1574104597557,2019-11-18T14:16:37.557,0.830,11.524,-9.573,-13.780
1574104597567,2019-11-18T14:16:37.567,0.840,11.951,-9.634,-12.439
1574104597577,2019-11-18T14:16:37.577,0.850,11.890,-9.695,-11.524
