epoch (ms),time (-13:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1574104218270,2019-11-18T14:10:18.270,0.000,0.782,-0.605,-0.093
1574104218280,2019-11-18T14:10:18.280,0.010,0.785,-0.607,-0.098
1574104218290,2019-11-18T14:10:18.290,0.020,0.781,-0.606,-0.099
1574104218300,2019-11-18T14:10:18.300,0.030,0.780,-0.608,-0.102
1574104218310,2019-11-18T14:10:18.310,0.040,0.782,-0.609,-0.103
1574104218320,2019-11-18T14:10:18.320,0.050,0.785,-0.612,-0.106
1574104218330,2019-11-18T14:10:18.330,0.060,0.786,-0.623,-0.110
1574104218340,2019-11-18T14:10:18.340,0.070,0.785,-0.628,-0.109
1574104218350,2019-11-18T14:10:18.350,0.080,0.784,-0.625,-0.110
1574104218360,2019-11-18T14:10:18.360,0.090,0.785,-0.624,-0.108
1574104218370,2019-11-18T14:10:18.370,0.100,0.787,-0.625,-0.108
1574104218380,2019-11-18T14:10:18.380,0.110,0.788,-0.626,-0.105
1574104218390,2019-11-18T14:10:18.390,0.120,0.788,-0.625,-0.106
1574104218400,2019-11-18T14:10:18.400,0.130,0.791,-0.620,-0.104
1574104218410,2019-11-18T14:10:18.410,0.140,0.791,-0.614,-0.100
1574104218420,2019-11-18T14:10:18.420,0.150,0.790,-0.612,-0.095
1574104218430,2019-11-18T14:10:18.430,0.160,0.792,-0.613,-0.094
1574104218440,2019-11-18T14:10:18.440,0.170,0.792,-0.618,-0.093
1574104218450,2019-11-18T14:10:18.450,0.180,0.793,-0.620,-0.089
1574104218460,2019-11-18T14:10:18.460,0.190,0.793,-0.612,-0.089
1574104218470,2019-11-18T14:10:18.470,0.200,0.793,-0.609,-0.083
1574104218480,2019-11-18T14:10:18.480,0.210,0.791,-0.616,-0.087
1574104218490,2019-11-18T14:10:18.490,0.220,0.792,-0.620,-0.090
1574104218500,2019-11-18T14:10:18.500,0.230,0.791,-0.622,-0.091
1574104218510,2019-11-18T14:10:18.510,0.240,0.792,-0.623,-0.091
1574104218520,2019-11-18T14:10:18.520,0.250,0.792,-0.624,-0.089
1574104218530,2019-11-18T14:10:18.530,0.260,0.792,-0.622,-0.086
1574104218540,2019-11-18T14:10:18.540,0.270,0.793,-0.620,-0.089
1574104218550,2019-11-18T14:10:18.550,0.280,0.791,-0.621,-0.086
1574104218560,2019-11-18T14:10:18.560,0.290,0.791,-0.625,-0.085
1574104218570,2019-11-18T14:10:18.570,0.300,0.788,-0.627,-0.088
1574104218580,2019-11-18T14:10:18.580,0.310,0.787,-0.626,-0.089
1574104218590,2019-11-18T14:10:18.590,0.320,0.785,-0.626,-0.088
1574104218600,2019-11-18T14:10:18.600,0.330,0.781,-0.628,-0.089
1574104218610,2019-11-18T14:10:18.610,0.340,0.779,-0.628,-0.088
1574104218620,2019-11-18T14:10:18.620,0.350,0.779,-0.625,-0.088
1574104218630,2019-11-18T14:10:18.630,0.360,0.779,-0.625,-0.089
1574104218640,2019-11-18T14:10:18.640,0.370,0.779,-0.625,-0.085
1574104218650,2019-11-18T14:10:18.650,0.380,0.776,-0.628,-0.087
1574104218660,2019-11-18T14:10:18.660,0.390,0.775,-0.625,-0.083
1574104218670,2019-11-18T14:10:18.670,0.400,0.777,-0.624,-0.081
1574104218680,2019-11-18T14:10:18.680,0.410,0.780,-0.629,-0.081
1574104218690,2019-11-18T14:10:18.690,0.420,0.783,-0.628,-0.080
1574104218700,2019-11-18T14:10:18.700,0.430,0.781,-0.630,-0.081
1574104218710,2019-11-18T14:10:18.710,0.440,0.780,-0.634,-0.083
1574104218720,2019-11-18T14:10:18.720,0.450,0.780,-0.634,-0.083
1574104218730,2019-11-18T14:10:18.730,0.460,0.780,-0.630,-0.086
1574104218740,2019-11-18T14:10:18.740,0.470,0.775,-0.630,-0.088
1574104218750,2019-11-18T14:10:18.750,0.480,0.774,-0.631,-0.086
1574104218760,2019-11-18T14:10:18.760,0.490,0.771,-0.626,-0.084
1574104218770,2019-11-18T14:10:18.770,0.500,0.772,-0.625,-0.088
1574104218780,2019-11-18T14:10:18.780,0.510,0.773,-0.629,-0.084
1574104218790,2019-11-18T14:10:18.790,0.520,0.778,-0.634,-0.085
1574104218800,2019-11-18T14:10:18.800,0.530,0.781,-0.635,-0.088
1574104218810,2019-11-18T14:10:18.810,0.540,0.784,-0.633,-0.086
1574104218820,2019-11-18T14:10:18.820,0.550,0.784,-0.634,-0.085
1574104218830,2019-11-18T14:10:18.830,0.560,0.782,-0.635,-0.088
1574104218840,2019-11-18T14:10:18.840,0.570,0.781,-0.637,-0.086
1574104218850,2019-11-18T14:10:18.850,0.580,0.780,-0.637,-0.086
1574104218860,2019-11-18T14:10:18.860,0.590,0.784,-0.641,-0.085
1574104218870,2019-11-18T14:10:18.870,0.600,0.783,-0.643,-0.090
1574104218880,2019-11-18T14:10:18.880,0.610,0.780,-0.639,-0.090
1574104218890,2019-11-18T14:10:18.890,0.620,0.778,-0.646,-0.088
1574104218900,2019-11-18T14:10:18.900,0.630,0.774,-0.647,-0.090
1574104218910,2019-11-18T14:10:18.910,0.640,0.771,-0.642,-0.088
1574104218920,2019-11-18T14:10:18.920,0.650,0.767,-0.642,-0.088
1574104218930,2019-11-18T14:10:18.930,0.660,0.765,-0.634,-0.090
1574104218940,2019-11-18T14:10:18.940,0.670,0.768,-0.618,-0.083
1574104218950,2019-11-18T14:10:18.950,0.680,0.777,-0.629,-0.089
1574104218960,2019-11-18T14:10:18.960,0.690,0.778,-0.646,-0.091
1574104218970,2019-11-18T14:10:18.970,0.700,0.775,-0.647,-0.090
1574104218980,2019-11-18T14:10:18.980,0.710,0.776,-0.644,-0.089
1574104218990,2019-11-18T14:10:18.990,0.720,0.776,-0.646,-0.088
1574104219000,2019-11-18T14:10:19.000,0.730,0.771,-0.643,-0.086
1574104219010,2019-11-18T14:10:19.010,0.740,0.770,-0.636,-0.088
1574104219020,2019-11-18T14:10:19.020,0.750,0.770,-0.636,-0.090
1574104219030,2019-11-18T14:10:19.030,0.760,0.769,-0.642,-0.091
1574104219040,2019-11-18T14:10:19.040,0.770,0.768,-0.652,-0.092
1574104219050,2019-11-18T14:10:19.050,0.780,0.764,-0.658,-0.094
1574104219060,2019-11-18T14:10:19.060,0.790,0.765,-0.653,-0.096
1574104219070,2019-11-18T14:10:19.070,0.800,0.765,-0.654,-0.093
1574104219080,2019-11-18T14:10:19.080,0.810,0.765,-0.653,-0.093
1574104219090,2019-11-18T14:10:19.090,0.820,0.768,-0.649,-0.090
1574104219100,2019-11-18T14:10:19.100,0.830,0.770,-0.648,-0.083
1574104219110,2019-11-18T14:10:19.110,0.840,0.771,-0.647,-0.082
1574104219120,2019-11-18T14:10:19.120,0.850,0.774,-0.651,-0.085
1574104219130,2019-11-18T14:10:19.130,0.860,0.774,-0.659,-0.085
1574104219140,2019-11-18T14:10:19.140,0.870,0.772,-0.665,-0.085
1574104219150,2019-11-18T14:10:19.150,0.880,0.767,-0.664,-0.085
1574104219160,2019-11-18T14:10:19.160,0.890,0.762,-0.663,-0.086
1574104219170,2019-11-18T14:10:19.170,0.900,0.763,-0.663,-0.085
1574104219180,2019-11-18T14:10:19.180,0.910,0.761,-0.663,-0.081
1574104219190,2019-11-18T14:10:19.190,0.920,0.758,-0.656,-0.084
1574104219200,2019-11-18T14:10:19.200,0.930,0.760,-0.657,-0.082
1574104219210,2019-11-18T14:10:19.210,0.940,0.759,-0.669,-0.082
1574104219220,2019-11-18T14:10:19.220,0.950,0.754,-0.680,-0.085
1574104219230,2019-11-18T14:10:19.230,0.960,0.751,-0.691,-0.087
1574104219240,2019-11-18T14:10:19.240,0.970,0.745,-0.688,-0.090
1574104219250,2019-11-18T14:10:19.250,0.980,0.740,-0.680,-0.090
